post_id,comment_id,created_at,username,text,parent_comment_id,comments,timestamp
C_pZB7eK3Dj,18452913424055508,2024-09-08 18:45:00 WIB,dimas.bhre,['surabaya'],,@ge_barisic.27 aku sik melu Suroboyo,1725795900
C_pZB7eK3Dj,17921910290970986,2024-09-08 19:02:38 WIB,adtyarahmn,"['lihat', 'diam']",,heee @perumdadeltatirta deloken ojo mbideg ae,1725796958
C_pZB7eK3Dj,17899735985964632,2024-09-08 19:18:55 WIB,tansiehong88,"['lakarsantri', 'arah', 'pasar', 'lakarsantri', 'lampu', 'merah', 'dm', 'pdam', 'bukti', 'foto', 'mohon', 'bantu', 'bahaya', 'rekondisi', 'pdam', 'kayak', 'mohon', 'mohon', 'bantu', 'tindak']",,@pdamsuryasembada lakarsantri arah pasar lakarsantri setelah lampu merah . Dan saya sudah dm PDAM juga bukti foto  mohon di bantu pak karena membahayakan . Sering soalnya rekondisi pdam kayak asal asal an mohon maaf mohon segera bantuan di tindak lanjut,1725797935
C_pZB7eK3Dj,17870573904177489,2024-09-08 19:23:12 WIB,tansiehong88,"['lapor', 'sampai', 'mohon', 'bantu', 'daerah', 'padat', 'bahaya']",,@pdamsuryasembada kemarin juga kami laporkan @suarasurabayamedia  untuk di sampaikan . Mohon bantuan juga pak @ericahyadi_  soalnya area padat membahayakan,1725798192
C_pZB7eK3Dj,18022481702419997,2024-09-08 19:33:13 WIB,andika_calanas,"['selasa', 'tanggal', 'september', 'tidak_ada', 'nobar', 'timnas', 'australia']",,Pak hari Selasa tanggal 10 September nanti gak ada nobar Timnas vs Australia ?,1725798793
C_pZB7eK3Dj,18054888994756989,2024-09-08 19:44:52 WIB,singgihalfian,['bau'],,@pdamsuryasembada air nya bau pak,1725799492
C_pZB7eK3Dj,17938828868782258,2024-09-08 20:00:09 WIB,ratnagianti86,"['perhati', 'dm', 'sembah']",,@pdamsuryasembada terima kasih atas perhatian nya...sudah saya DM nggeh... matur sembah nuwun,1725800409
C_pZB7eK3Dj,18022479680520920,2024-09-08 20:03:12 WIB,obeng_men,"['informasi', 'nobar', 'timnas', 'selasa']",,Info nobar timnas hari selasa,1725800592
C_pZB7eK3Dj,18014304287560364,2024-09-08 20:34:41 WIB,jono_san,"['sisa', 'gali', 'sisa', 'kotak', 'culvert', 'ada', 'pinggir', 'angkut', 'biasa', 'bar', 'proyek', 'kotak', 'culvert', 'tinggal', 'sisa', 'sampai', 'rusak', 'pandang', 'pakde', 'kampung', 'rumit']",,"Gaaasss pakde🔥...njaluk tolong sisan sisa galian dan sisa box culvert yg ada dipinggir2 utk segera diangkut, kebiasaan bar proyek box culvert selalu ditinggal sisa2nya sampai bulan2an...merusak pemandangan pakde opo maneh nek nang kampung malah ruwet🙏",1725802481
C_pZB7eK3Dj,18015600359611999,2024-09-08 20:41:13 WIB,_ardianssy,"['pantau', 'sampai', 'pasang', 'pdam', 'survey', 'daftar', 'ada', 'promo']",,"Di Pantau Lagi Pak @ericahyadi_  Saya Dari 2019 sampek skrg mau pasang PDAM Belum Di Survey"" . Opo Mergo Aku Daftar E pas Onok Promo Yo 🧐.",1725802873
C_pZB7eK3Dj,18038661248032091,2024-09-08 20:43:03 WIB,desyntasurgiana,"['pdam', 'rumah', 'surabaya', 'barat', 'teras', 'kaporit', 'warna', 'kuning', 'badan', 'gatal', 'evaluasi']",,"Pak tolong sudah 4 bulan ini Air PDAM dirumah saya daerah Surabaya Barat kenapa teras sekali kaporit nya, air berwarna kuning, dan di badan terasa gatal semua. Tolong di evaluasi agar kembali seperti dulu lagi. Terimakasih",1725802983
C_pZB7eK3Dj,18018654917600602,2024-09-08 21:09:27 WIB,yusuf_arief25,"['informasi', 'nobar']",,INFO NOBAR GEDEENN PAK🤔,1725804567
C_pZB7eK3Dj,18247117249260548,2024-09-08 21:18:23 WIB,indiar.febrianosa,"['suara', 'jalan', 'pulo', 'wonokromo', 'bongkar', 'ganti', 'pipa', 'jalan', 'perbaik', 'tidak_warga', 'ganti', 'pipa', 'nyala', 'cari', 'kontraktor', 'bongkar', 'pasang', 'tuntas', 'kerja']",,"@tansiehong88 terima kasih sudah menyuarakan. Di Jalan Pulo Wonokromo setelah dibongkar utk ganti pipa yg lebih besar, Jalan yg diperbaiki tidak rata. Entah warga sudah menyampaikan atau belum. Memang setelah ganti pipa air jd nyala 24 jam. Tp tolonglah cari kontraktor buat bongkar pasang yg baik dan tuntas kerjaannya",1725805103
C_pZB7eK3Dj,18351649177191674,2024-09-08 21:52:12 WIB,singgihalfian,"['daerah', 'stasiun', 'sidotopo']",,@pdamsuryasembada area stasiun Sidotopo,1725807132
C_pZB7eK3Dj,17869349364123027,2024-09-08 22:28:58 WIB,ndyptrrdza,"['pdam', 'got', 'mambu', 'got', 'perbaik', 'komplain', 'larva', 'pdam', 'mambu', 'got', 'kotor']",,"@ericahyadi_ PDAM iki banyu got ta pak... Kok mambu got.. Jare perbaikan pas komplain, mosok ulan-ulanan... , sopo seng banyu PDAM mambu banyu got karo butek rek....",1725809338
C_pZB7eK3Dj,17892077487079379,2024-09-08 22:55:53 WIB,_ardianssy,"['tunggu', 'kabar']",,@pdamsuryasembada  siap saya tunggu kabar baik nya 🙏🏾,1725810953
C_pZB7eK3Dj,18313353538082722,2024-09-08 23:17:43 WIB,zen4488,"['salur', 'selokan', 'tidak_bersih', 'kali', 'hujan', 'banjir']",,@ericahyadi_  saluran air selokakan banyak yg tidak di bersihkan dan Kali hujan banjir dimana mana,1725812263
C_pZB7eK3Dj,18094600555456658,2024-09-08 23:41:33 WIB,cherly_reoneva,"['sambikerep', 'kotor']",,Sambikerep airnya jooosss buuuwetegggggg poll .. 🥺🥺,1725813693
C_pZB7eK3Dj,18238742599279508,2024-09-09 05:09:48 WIB,noidmild88,"['bisa', 'minum', 'langsung', 'tidak']",,Bisa DIMINUM langsung gk PAK.....???,1725833388
C_pZB7eK3Dj,18034978936958667,2024-09-09 05:27:18 WIB,mossibudi,"['bicara', 'habis', 'ganti', 'meter', 'baru', 'bayar', 'alias', 'pakai']",,"Cak,  akeh sing ngomong kl habis ganti meteran baru bayar e mundak alias naik byk padahal pemakaian sama saja dgn bulan2 sblm e,  piye iki?",1725834438
C_pZB7eK3Dj,18034405093980943,2024-09-08 14:13:54 WIB,lawuheco,"['moga', 'dapat', 'bantu', 'warga', 'lokal', 'milik', 'rumah', 'kontrak', 'indekos', 'harga', 'kontrakan', 'ada', 'tagih', 'harga', 'lumayan', 'biaya', 'sesuai', 'njop', 'milik', 'kontrakan']",,"Semoga dapat membantu warlok yang belum memiliki rumah dan masih Kontrak/ Kostan, karena tarif air di kontrakan itu bermacam ada yang tagihannya tarif 2.3,  lumayan besar biayanya/ bulan. Menyesuaikan NJOP pemilik Kontrakan tersebut.",1725779634
C_pZB7eK3Dj,17906970248934531,2024-09-08 14:19:24 WIB,dimas.bhre,"['ekspansi', 'contoh', 'sidoarjo']",,Expansi ke daerah lain... Contohnya ke Sidoarjo 🫣,1725779964
C_pZB7eK3Dj,18327517108144175,2024-09-08 14:26:49 WIB,goodnfreshpancake,"['bisa', 'ekspansi', 'kab', 'tetangga']",,manteb bisa ekspansi ke kab tetangga🙌,1725780409
C_pZB7eK3Dj,18043462057951845,2024-09-08 14:36:02 WIB,arengga.adi48,['sampean'],,Aku wonge sampean pak,1725780962
C_pZB7eK3Dj,17854338021221074,2024-09-08 14:37:39 WIB,cak_mb3nk,['top'],,top markotop.,1725781059
C_pZB7eK3Dj,18017396420253134,2024-09-08 14:38:01 WIB,awan.setya.jaya.indonesia,"['bau', 'kaporit']",,Airnya masih bau kaposit sekali,1725781081
C_pZB7eK3Dj,18034916075328196,2024-09-08 14:40:06 WIB,nasir.dahdah,[],,Lanjutkan,1725781206
C_pZB7eK3Dj,18261704935246960,2024-09-08 14:42:26 WIB,d3vil_casper,"['retribusi', 'mahal']",,Retribusinya mahal pak,1725781346
C_pZB7eK3Dj,17842504500304964,2024-09-08 14:42:29 WIB,andyaardianto,"['pdam', 'debit', 'kecil']",,pdam pas jam 5-7 malem debit airnya kecil pak 😮,1725781349
C_pZB7eK3Dj,17953411448720303,2024-09-08 14:45:38 WIB,osehshalomtv,"['cepat', 'kotor']",,Air e cepet butek 😂😂😂😂,1725781538
C_pZB7eK3Dj,18112682038406186,2024-09-08 14:45:52 WIB,imss1702,"['kotor', 'kotor']",,@ericahyadi_ airnya sering keruh dan kotor pak akhir2 ini,1725781552
C_pZB7eK3Dj,18099321787445451,2024-09-08 14:49:14 WIB,nurimaulidiz,[],,Hmmm,1725781754
C_pZB7eK3Dj,18033810607982882,2024-09-08 14:56:04 WIB,bagoestoo,"['rumah', 'jalan', 'gubeng', 'kertajaya', 'gang', 'tahun', 'kotor', 'sedot', 'endap', 'lumpur', 'halus', 'bak', 'kamar', 'mandi', 'pipa', 'olah', 'pdam', 'lapor', 'aplikasi', 'kotor']",,"Pak Eri rumah saya di Jl. Gubeng kertajaya gang 8, sudah setahun ini airnya keruh, tiap pagi selalu nyedot endapan lumpur halus di bak kamar mandi, itu karena pipanya atau pengolahan PDAM yang kurang baik ya, sering laporan lewat aplikasi , tapi air tetap keruh 🙏",1725782164
C_pZB7eK3Dj,18059277664734239,2024-09-08 15:00:16 WIB,indriiayu22,"['uang', 'retribusi', 'oke', 'tidak_masuk', 'pdam', 'murah', 'kali', 'rumah']",,"kalo ini uang retribusi sii oke , tapi kalo tidaaak yaa tau lah berapa perbulan yang masuk ke PDAM Dari yg paling murah sajaaa di kali berapa rumah itu .",1725782416
C_pZB7eK3Dj,17924275667844704,2024-09-08 15:05:19 WIB,miss_vixii,"['kualitas', 'kayak', 'comberan']",,Kualitas kayak air comberan😂😂😂,1725782719
C_pZB7eK3Dj,18057880180684224,2024-09-08 15:13:18 WIB,rizalasman,"['tidak_sidoarjo', 'alas', 'ada', 'solusi', 'jangka']",,"Bener pak gak kyak sidoarjo, banyak alasan dan tdk ada solusi jangka panjang..😢",1725783198
C_pZB7eK3Dj,17962862090796086,2024-09-08 15:14:23 WIB,bagoestoo,[],,@pdamsuryasembada terimasih 🙏,1725783263
C_pZB7eK3Dj,18071987503577468,2024-09-08 15:24:19 WIB,afrizalsaputra77,"['wali', 'rumah', 'ada', 'pdam', 'aju', 'ada', 'putus', 'pasang']",,@ericahyadi_  pak wali .. nyuwon tolong rumah saya masih blum ada PDAM sama sekali .. saya sudah ngajukan tpi blum ada keputusan pemasangan sama sekali ..,1725783859
C_pZB7eK3Dj,17892035046065886,2024-09-08 15:38:59 WIB,officialjovian2,"['moga', 'habis', 'kotor']",,Semoga habis ini airnya ga kotor lagi😂,1725784739
C_pZB7eK3Dj,17892956655070778,2024-09-08 15:47:10 WIB,gesangadjie_,"['sidoarjo', 'punya', 'aloha']",,Pak sidoarjo ndue flyover aloha🗿,1725785230
C_pZB7eK3Dj,18044265157947084,2024-09-08 15:59:08 WIB,airin_sarifa,"['babatan', 'rukun', 'kotor', 'pakai', 'kain', 'keran', 'nyaring', 'tidak_kotor', 'nyala', 'mohon', 'cepat', 'perbaik']",,@ericahyadi_ daerah babadan rukun airnnya kotor setiap hari saya selalu pakai kain dikrannnya buat penyaring biar tidak kotor dan mengalirnnya pun hanya malam hari mohon cepat diperbaiki,1725785948
C_pZB7eK3Dj,18026943581078179,2024-09-08 16:29:07 WIB,tansiehong88,"['kerja', 'rekondisi', 'pasang', 'pipa', 'pdam', 'jalan', 'raya', 'bagus', 'mesti', 'amblas', 'mungkin', 'ilmu', 'kontraktor', 'bisa', 'rekondisi', 'tidak_ambles', 'pasang', 'paving']",,Cak maaf. Pekerjaan rekondisi setelah pemasangan pipa PDAM di jalan raya  pasti kurang bagus dan mesti banyak amblas nya Cak . Mungkin di kasih ilmu kontraktornya agar bisa lebih baik rekondisi biar g ambles . Sama pemasangan paving yo sama cak,1725787747
C_pZB7eK3Dj,18089829721476952,2024-09-08 16:43:02 WIB,ratnagianti86,"['bisa', 'tidak_pdam', 'daerah', 'sidotopo', 'wetan', 'sedot', 'pakai', 'pompa', 'bisa', 'keluar', 'ada', 'tidak_beban', 'kali', 'tagih', 'listrik', 'bengkak']",,Pak @ericahyadi_ bisa nggak ya air PDAM di wilayah Sidotopo wetan itu tanpa di sedot pakai pompa air dan sewaktu waktu air nya bisa keluar tanpa ada jam2 tertentu supaya kita nggak kena beban dua kali pak..untuk tagihan air dan listrik yg membengkak...,1725788582
C_pZB7eK3Dj,17872621527169055,2024-09-08 17:09:49 WIB,najwamilla1,"['pdam', 'sidoarjo', 'jual', 'sedih', 'bahan', 'baku', 'sungai', 'kering']",,Pdam sidoarjo jualan kesedihan air bahan baku sungai kering 😂😂,1725790189
C_pZB7eK3Dj,18151377406324870,2024-09-08 17:27:50 WIB,arif.ajay.7161,"['mungkin', 'ekspansi', 'gresik', 'laku', 'keras', 'industri', 'rt', 'bisa', 'dukung']",,"Dimungkinkan untuk ekspansi ke Gresik, . Pasti laku keras, untuk industri dn rt nanti bisa saling suport, 🔥🔥🔥🔥cak Eri",1725791270
C_pZB7eK3Dj,17882624010049368,2024-09-08 17:28:47 WIB,riosatrya_p,"['rumah', 'kru', 'timur', 'kuras', 'mandi', 'kotor', 'keluar', 'kecil']",,Pak @ericahyadi_ dirumah saya daerah krukah timur tiap hari harus kuras air utk mandi karena keruh banget airnya dan keluar airnya kueciil skr,1725791327
C_pZB7eK3Dj,18029206337260983,2024-09-08 17:29:44 WIB,danayaminrora,['keren'],,keren,1725791384
C_pZB7eK3Dj,17882140626053374,2024-09-08 18:04:50 WIB,siangfa07,[],,Joooozzzz cakEri,1725793490
C_pZB7eK3Dj,18030954515266684,2024-09-08 18:09:14 WIB,ge_barisic.27,"['bupati', 'tidak_aju', 'proyek']",,@dimas.bhre bupati pean gk ajukan proyek ta mas,1725793754
C_pZB7eK3Dj,17947199258744574,2024-09-08 18:20:21 WIB,rhay_prabu,['admin'],,"Admine mundake akeh,teko 4500 lanngsung 11000",1725794421
DA5SzdqPraP,18064926100591661,2024-10-11 13:03:34 WIB,kenzie.r.julian,"['tri', 'menteri', 'negara', 'canda']",,Metri mentrian... 😂😂😂 negara bercanda 😢🔥😂,1728626614
C-pOZd9PkYf,17911231703901880,2024-08-14 16:32:14 WIB,ikayuniasih,"['simo', 'mati', 'mati']",,"Daerah simo koq tadi pagi mati airnya, sekarang mati lagi,,",1723627934
C-pOZd9PkYf,18004265375425463,2024-08-14 18:03:07 WIB,elysabethgunawan,"['simo', 'gunung', 'mati', 'total']",,Simo gunung mati total,1723633387
C-r3TD3P3fF,17987731370539496,2024-08-17 09:47:25 WIB,fita_flo,['kecil'],,banyune akir2 Iki cuiLiiiiiiiikkkkkkk maneh woi,1723862845
C-uYOF1Plrj,18037191746034741,2024-08-19 04:58:39 WIB,im.am3119,['kebraon'],,daerah kebraon iki lhoo,1724018319
C-uYOF1Plrj,18052240891765506,2024-08-19 06:10:43 WIB,istifaniyah,"['kebraon', 'mati', 'lapor', 'ada', 'kembang']",,"Air di Kebraon mati, kemarin sudah lapor tapi belum ada perkembangan 😢",1724022643
C-uYOF1Plrj,17849694522241896,2024-08-19 06:19:33 WIB,octasilvia,"['kecil', 'berangkat', 'kerja', 'nyala', 'kebraon']",,"Air kecil sekali min, mana mau berangkat kerja😢 kapan ini nyalanya daerah kebraon?",1724023173
C-uYOF1Plrj,18268299673244006,2024-08-19 10:04:53 WIB,rullyindr,"['sutorejo', 'mulyosari', 'ada', 'perbaik', 'mati']",,"Min, daerah Sutorejo Mulyosari apa ada perbaikan ya? Kok airnya mati ya..",1724036693
C-uYOF1Plrj,18060349651631202,2024-08-19 12:06:14 WIB,cabeutifull,['mati'],,@istifaniyah masih mati yo mbak dr kemaren?,1724043974
C-uYOF1Plrj,17883474309039072,2024-08-20 05:36:13 WIB,mafaazaa_athafariz_mumtaza,"['medokan', 'ayu', 'selatan', 'nyala', 'pdam', 'kecil', 'ada', 'perbaik', 'ada', 'perbaik', 'sampai']",,"Min @pdamsuryasembada mau tanya... Daerah medokan ayu selatan aliran air PDAM nya kok sangat kecil sekali ya?? Apakah ada perbaikan? Bila ada perbaikan, maka sampai kapan?",1724106973
C-uYOF1Plrj,18037316246029031,2024-08-20 08:26:02 WIB,koyangi.project,"['aplikasi', 'tidak_bisa', 'catat', 'mandiri']",,"Aplikasinya ngga bisa dibuat catat mandiri, 2 bulan ini, kenapa ya?",1724117162
C-uYOF1Plrj,18041009947834705,2024-08-20 08:30:05 WIB,st4rsw4ars,"['nyala', 'pdam', 'wonokromo', 'kecil', 'ada', 'perbaik']",,min aliran air PDAM daerah wonokromo kok kecil sekali ya? apa sedang ada perbaikan atau gimana ya?,1724117405
C-kHTw0vy5m,17941451783850293,2024-08-12 16:25:17 WIB,abdulkarim2905,"['linggis', 'ganco', 'pecah', 'keras', 'tanah', 'mudah', 'sekop', 'lempak', 'keruk', 'tanah', 'cenderung', 'lumpur', 'kotak', 'risi', 'aksesoris', 'alat', 'mudah', 'kerja', 'lapang']",,* Linggis/ganco untuk memecah kekerasan tanah agar mudah untuk di sekrop. * Lempack untuk megeruk tanah yg cenderung berlumpur. *Tool box set yg didalamnya berisikan accesories dan peralatan untuk memudahkan pekerjaan dilapangan.,1723454717
C-kHTw0vy5m,18091922590458398,2024-08-12 16:43:55 WIB,ichsanguntur,"['jack', 'palu', 'sekop', 'linggis', 'ganco', 'lempak', 'pacul', 'stamper', 'pompa']",,Jack hamer...sekop linggis ganco lempak pacul stamper pompa air,1723455835
C-kHTw0vy5m,18037475960009861,2024-08-12 17:51:31 WIB,kopiduagelass,"['kunci', 'pipa', 'encang', 'aksesoris', 'pipa', 'pompa', 'sedot', 'ada', 'gali', 'stamper', 'madat', 'bekas', 'gali']",,1. kunci pipa = mengencangkan aksesoris pipa 2. pompa air = untuk sedot air yang ada pada galian 3. stamper = untuk memadatkan bekas galian,1723459891
C-kHTw0vy5m,18037472108506957,2024-08-12 17:57:19 WIB,sriwahyunihh,"['jack', 'palu', 'gali', 'media', 'keras', 'aspal', 'beton']",,"Jack hammer, utk melakukan penggalian di media keras seperti aspal dan beton",1723460239
C-kHTw0vy5m,18028173920243188,2024-08-12 18:19:31 WIB,johan_suro,"['kunci', 'pipa', 'lepas', 'encang', 'baut', 'aksesoris', 'pipa', 'linggis', 'sungkit', 'paving', 'pecah', 'keras', 'aspal', 'palu', 'betel', 'pecah', 'lapis', 'beton']",,"1. Kunci pipa: untuk melepas dan mengencangkan baut atau aksesoris pipa, 2. Linggis : untuk menyungkit paving atau untuk memecah kekerasan aspal, 3. Palu dan betel: untuk memecah lapisan beton",1723461571
C-kHTw0vy5m,18051249292824306,2024-08-12 18:35:21 WIB,rendranad,"['hancur', 'cor', 'ganti', 'meter', 'kunci', 'ukur', 'lepas', 'pasang', 'meter', 'kunci', 'pipa', 'ukur', 'sd', 'lepas', 'pasang', 'verlop', 'aksesoris']",,"Palu,betel untuk menghancurkan cor waktu ganti meter, kunci pas ukuran 30/32 untuk melepas dan memasang meter,kunci pipa mulai ukuran 8 s/d 12 untuk melepas dan memasang verlop dan asesoris lainnya",1723462521
C-kHTw0vy5m,18044877751758205,2024-08-12 19:06:03 WIB,adpe_87,"['kunci', 'pipa', 'kunci', 'cinta']",,@abdulkarim2905 kunci pipa untuk mengunci cintaku padamu,1723464363
C-kHTw0vy5m,18085972537471198,2024-08-12 20:52:17 WIB,damaxrif,"['jack', 'palu', 'guna', 'hancur', 'muka', 'keras', 'beton', 'aspal', 'batu', 'lempak', 'gali', 'tanah', 'gembur', 'angkut', 'benda', 'berat', 'pecah', 'benda', 'keras', 'manfaat', 'kuat', 'stabilitas', 'gagang', 'pipa', 'besi', 'kokoh', 'belencong', 'gali', 'tanah', 'belah', 'batu', 'ayun', 'cangkul', 'milik', 'mata', 'tajam', 'mata', 'cangkul', 'runcing', 'pasak']",,"1. Jack hammer :  digunakan untuk menghancurkan permukaan keras seperti beton, aspal, dan batu 2. Lempak : untuk menggali tanah gembur, mengangkut benda berat, atau memecahkan benda-benda keras dengan cara memanfaatkan kekuatan dan stabilitas gagang pipa besi yang kokoh 3. Belencong : untuk menggali tanah atau membelah batu, diayunkan seperti cangkul, memiliki dua mata, yang satu tajam seperti mata cangkul dan yang satunya lagi runcing seperti pasak",1723470737
C-kHTw0vy5m,18450875221020211,2024-08-12 21:30:24 WIB,m.oelva,"['ponsel', 'genggam', 'catat', 'meter', 'langgan', 'lilin', 'bakar', 'uap', 'embun', 'meter', 'tongkat', 'jangkau', 'meter', 'susah', 'jangkau', 'tugas', 'kunci', 'inggris', 'kunci', 'pipa', 'buka', 'mur', 'ada', 'keran', 'pipa', 'lilit', 'pipa', 'tuju', 'kuat', 'pasang', 'pipa', 'potong', 'pipa', 'hdpe', 'sambung', 'ganti', 'jaring', 'pipa', 'rusak', 'sambung', 'pipa', 'hdpe', 'sambung', 'pipa', 'linggis', 'keduk', 'lapis', 'tanah', 'keras', 'gergaji', 'besi', 'potong', 'jaring', 'pipa', 'genset', 'sumber', 'tenaga', 'listrik', 'pompa', 'submersibel', 'sedot', 'lokasi', 'kerja']",,"1. HP Cater = mencatat meter pelanggan
2. lilin / malam yang dibakar = untuk menguapkan embun di meter
3. Tongkat = untuk menjangkau meter air yang susah dijangkau petugas cater
4. . Kunci inggris/kunci pipa = untuk membuka mur yang ada di keran 
5. Soltip pipa = untuk dililtkan ke pipa dengan tujuan menguatkan pemasangan pipa
6. Potongan pipa HDPE untuk menyambung/mengganti jaringan pipa yang rusak
7. Sambungan pipa HDPE untuk menyambung pipa satu dengan yang lain
8. Linggis = untuk mengeduk lapisan tanah yang keras
9. Gergaji besi = untuk memoton jaringan pipa
10. Jenset = sebagai sumber tenaga listrik 
11. Pompa sumersible = untuk menyedot air di lokasi pekerjaan",1723473024
C-kHTw0vy5m,18012764912307800,2024-08-13 01:15:59 WIB,nandhysw,"['hydrogenpower', 'hydrogenmeter', 'ukur', 'asam', 'cair', 'cair', 'golong', 'asam', 'basa', 'netral', 'standart', 'layak', 'konsumsi', 'ideal', 'angka', 'chlor', 'meter', 'ukur', 'sisa', 'chlor', 'sesuai', 'atur', 'menkes', 'sisa', 'chlor', 'jaring', 'distribusi']",,"1. pH(potential hydrogen/power of hydrogen)meter = untuk mengukur keasaman suatu cairan,apakah cairan tergolong asam,basa,atau netral,untuk standart air layak konsumsi idealnya di angka 6,5-8,5 .  2. Chlor meter = untuk mengukur sisa chlor, sesuai Permenkes sisa chlor pada jaringan distribusi yang di perbolehkan adalah 0,2-0,5ppm(mg/L)",1723486559
C-kHTw0vy5m,18036418927895785,2024-08-13 05:39:02 WIB,ayu_ferbriani01,"['bor', 'palu', 'hancur', 'aspal', 'gali', 'jalan', 'raya', 'pompa', 'alkon', 'uras', 'akibat', 'bocor', 'pipa', 'kerucut', 'rambu', 'aman', 'jaga', 'selamat', 'kerja', 'lama', 'perbaik', 'jalan', 'raya', 'apd', 'kerja', 'sepatu', 'rompi', 'aman', 'jaga', 'selamat', 'kerja', 'lama', 'proses', 'perbaik', 'stamper', 'madat', 'gali', 'proses', 'perbaik', 'pipa']",,"Drill/Jack hammer untuk menghancurkan aspal saat pengalian di jalan raya, pompa Alkon untuk menguras air akibat bocoran pipa, cone / rambu2 safety untuk menjaga keselamatan pekerja selama perbaikan di jalan raya, APD PEKERJA( SEPATU, HELEM DAN ROMPI SAFETY) untuk menjaga keselamatan pekerja selama proses perbaikan, stamper untuk memadatkan galian setelah proses perbaikan pipa selesai.",1723502342
C-kHTw0vy5m,18052470115637485,2024-08-13 21:33:47 WIB,engineeringprosesbisnis,"['bawa', 'uang', 'fungsi', 'guna', 'beli', 'es', 'dawet', 'panas', 'terik', 'mentari', 'sengat', 'tugas', 'semangat', 'layan', 'warga', 'kota', 'surabaya', 'cinta']",,"Kudu bawa Uang min, fungsinya digunakan untuk membeli es dawet ketika panas terik mentari begitu menyengat tapi petugas harus tetap semangat melayani warga kota Surabaya tercinta ❤️ 😂",1723559627
C-kHTw0vy5m,18046322164917198,2024-08-14 04:51:01 WIB,engineeringprosesbisnis,"['uang', 'digital']",,@pdamsuryasembada iya boleh deh uang digital 😁,1723585861
C-kHTw0vy5m,18004595585415377,2024-08-17 09:48:09 WIB,fita_flo,"['kecil', 'kop', 'skop', 'sekop']",,Banyune cilik maneh kop skop skopp,1723862889
C-iHyFkvv9j,17983688630572884,2024-08-12 06:45:10 WIB,ainiaswin,"['salam', 'merdeka']",,😍salam MERDEKA,1723419910
C-wlAAFPAoR,18048790126845635,2024-08-17 13:10:19 WIB,yoskustiyono92,"['pdam', 'tutup', 'semangat', 'tutup', 'pompa', 'merdeka', 'moga', 'tutup', 'lancar', 'bersih', 'merdeka']",,"PDAM ttp semangat ttp banyak pompa di hr kemerdekaan semoga ttp lancar dan jernih airnya, merdeka 🇮🇩",1723875019
C-wlAAFPAoR,18272995651170312,2024-08-17 13:20:33 WIB,tirtabhagasasi,"['keren', 'admin']",,Keren banget sih minn 🔥🔥🔥,1723875633
C-wlAAFPAoR,18068431534576022,2024-08-17 13:48:34 WIB,rina_witri,"['nyala', 'pdam', 'surya', 'sembada', 'surabaya', 'layan', 'masyarakat', 'keren']",,Menyala PDAM Surya Sembada Surabaya..smg pelayanan terhadap masyarakat  lbh baik dan lbh baik lg keren 🔥,1723877314
C-wlAAFPAoR,18014731508605948,2024-08-17 13:58:15 WIB,sambikerepbahagia,['merdeka'],,Merdeka!!❤️,1723877895
C-wlAAFPAoR,18034559978488169,2024-08-17 19:12:38 WIB,perumdatb,"['keren', 'moga', 'pdam', 'tb', 'kota', 'tangerang', 'bisa']",,Keren.... Semoga perumda TB kota tangerang bisa,1723896758
C-guqiZSyLE,18308253550085525,2024-08-12 06:20:00 WIB,nurcholiizz,"['mohon', 'bantu', 'rumah', 'kupang', 'gunung', 'jaya', 'perbaik', 'pdam', 'sampai', 'tidak_dapat', 'tetangga', 'keluar', 'informasi', 'cs', 'adu', 'pdam', 'agustus', 'sampai', 'ada', 'tugas', 'kotor', 'langgan', 'mohon', 'bantu']",,"Mohon bantuannya rumah saya di Kupang gunung jaya ,sejak perbaikan PDAM sampai sekarang tidak dapat airnya sedangkan tetangga sudah keluar airnya,dan saya sudah info ke cs pengaduan PDAM sejak 5 Agustus 2024 sampai sekrang belum ada petugas kerumah.No pelanggan 5012524, mohon bantuannya pak/ Bu ...tolong",1723418400
C-_kRJty80p,18047490175894781,2024-08-23 09:42:44 WIB,_fammsss,"['solusi', 'kotor', 'nyala', 'kecil', 'lapor', 'bolak', 'tanggap']",,Solusi untuk air keruh dan aliran nya kecil gimana???? Laporan bolak balik ga di tanggepin👏,1724380964
C-sLX5IvrTx,18013146851564146,2024-08-16 10:31:45 WIB,steph.palas,"['kebraon', 'mati', 'tanggap', 'serius']",,Kebraon sdh 2 hri air mati..mhn tanggapan secara serius,1723779105
C-sLX5IvrTx,18018459704587112,2024-08-16 11:37:01 WIB,rizkirahmaw,"['kebraon', 'mati', 'ada', 'informasi', 'kecil', 'mati', 'nyala']",,Kebraon kenapa airnya mati ga ada infonya min? 3 hari ini airnya kecil sekali dan hari ini mati ga ngalir sama sekali @pdamsuryasembada,1723783021
C-sLX5IvrTx,17916728870966375,2024-08-16 11:52:08 WIB,istifaniyah,"['kebraon', 'mati', 'lapor', 'ada', 'informasi']",,"Kebraon airnya mati, sudah lapor tapi belum ada info kenapa.",1723783928
C-sLX5IvrTx,18059476192644055,2024-08-16 11:56:45 WIB,rulli_kuri,"['kebraon', 'mati']",,Iya Kebraon airnya mati.. 🤕🤕,1723784205
C-sLX5IvrTx,17860381137166153,2024-08-16 11:59:11 WIB,ella_nurlailiyah,"['kebraon', 'mati']",,Kebraon air mati,1723784351
