post_id,post_url,comment_id,text,created_at,user_id,username,profile_pic_url,parent_comment_id,scraped_at
DBXpk8FSNbF,https://www.instagram.com/p/DBXpk8FSNbF/,17993888729545974,@kharistiano28 🤙🏼,1729560204,1503004106,rhinowahyukusuma,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/292863441_586711549589155_5427629807354387373_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MTUuYzIifQ&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEh5uVuoqUf27pjXfgIZmYPmDxizJccTMK4jfJFIuJsA86wJKumOQh4b8g1RK9kq1U&_nc_ohc=qUE5-uwjGngQ7kNvwEy-8zN&_nc_gid=K06Ja8dvquB81SslTqYNGg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfgEW2qCgOqxdoJzGAOPtfYWHZLoZzSmLvxFp0Dp6bHSpQ&oe=6921C26A&_nc_sid=0985b0,,2025-11-18T09:45:58.241925
DBXpk8FSNbF,https://www.instagram.com/p/DBXpk8FSNbF/,18045498538999581,@risalatulladunia beneran..naiknya ga tanggung2😢,1729568349,5721148353,cak_tinkmburikodam,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/452376051_364328796691063_6273544025845763712_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMDAuYzIifQ&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEh5uVuoqUf27pjXfgIZmYPmDxizJccTMK4jfJFIuJsA86wJKumOQh4b8g1RK9kq1U&_nc_ohc=-jaOh6bggrUQ7kNvwFBTWJ6&_nc_gid=K06Ja8dvquB81SslTqYNGg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfhtrrXZFHDBEhLpImPmEKHoD0p5vF-IKzRfqeWzCoN9IA&oe=6921C180&_nc_sid=0985b0,,2025-11-18T09:45:58.241929
DBXpk8FSNbF,https://www.instagram.com/p/DBXpk8FSNbF/,17949334367850269,@fieno_vina sama lurd 😢..,1729568374,5721148353,cak_tinkmburikodam,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/452376051_364328796691063_6273544025845763712_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMDAuYzIifQ&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEh5uVuoqUf27pjXfgIZmYPmDxizJccTMK4jfJFIuJsA86wJKumOQh4b8g1RK9kq1U&_nc_ohc=-jaOh6bggrUQ7kNvwFBTWJ6&_nc_gid=K06Ja8dvquB81SslTqYNGg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfhtrrXZFHDBEhLpImPmEKHoD0p5vF-IKzRfqeWzCoN9IA&oe=6921C180&_nc_sid=0985b0,,2025-11-18T09:45:58.241932
DBXpk8FSNbF,https://www.instagram.com/p/DBXpk8FSNbF/,18025181819205021,Tagihan e naikkkkkk,1729568383,5721148353,cak_tinkmburikodam,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/452376051_364328796691063_6273544025845763712_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zMDAuYzIifQ&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEh5uVuoqUf27pjXfgIZmYPmDxizJccTMK4jfJFIuJsA86wJKumOQh4b8g1RK9kq1U&_nc_ohc=-jaOh6bggrUQ7kNvwFBTWJ6&_nc_gid=K06Ja8dvquB81SslTqYNGg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfhtrrXZFHDBEhLpImPmEKHoD0p5vF-IKzRfqeWzCoN9IA&oe=6921C180&_nc_sid=0985b0,,2025-11-18T09:45:58.241936
DBXpk8FSNbF,https://www.instagram.com/p/DBXpk8FSNbF/,18053178418912148,"@risalatulladunia halo kak, untuk informasi detail tagihan dan pemakaian air bisa dicek melalui aplikasi CIS PDAM Surabaya ya kak -s",1729589465,2019411880,pdamsuryasembada,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEh5uVuoqUf27pjXfgIZmYPmDxizJccTMK4jfJFIuJsA86wJKumOQh4b8g1RK9kq1U&_nc_ohc=rQNyO7tB4PEQ7kNvwF6CsWB&_nc_gid=K06Ja8dvquB81SslTqYNGg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afgahv6Az0R_7snope205yu6Cy1j9RLH1JIQrMiIICF4tA&oe=6921C4A9&_nc_sid=0985b0,,2025-11-18T09:45:58.241939
DBXpk8FSNbF,https://www.instagram.com/p/DBXpk8FSNbF/,18058140742829683,"@setiawan231177 mohon dibantu data pelanggan melalui DM kak, atau jika ingin respon lebih cepat dapat dilaporkan via aplikasi CIS PDAM Surabaya ya -s",1729589536,2019411880,pdamsuryasembada,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEh5uVuoqUf27pjXfgIZmYPmDxizJccTMK4jfJFIuJsA86wJKumOQh4b8g1RK9kq1U&_nc_ohc=rQNyO7tB4PEQ7kNvwF6CsWB&_nc_gid=K06Ja8dvquB81SslTqYNGg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afgahv6Az0R_7snope205yu6Cy1j9RLH1JIQrMiIICF4tA&oe=6921C4A9&_nc_sid=0985b0,,2025-11-18T09:45:58.241943
DBXpk8FSNbF,https://www.instagram.com/p/DBXpk8FSNbF/,18007765211467494,Kwalitas air kotor,1729663918,5568373638,kuncoroyonathan,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/18888766_1528202037251918_3640852482717908992_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4yMDAuYzIifQ&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QEh5uVuoqUf27pjXfgIZmYPmDxizJccTMK4jfJFIuJsA86wJKumOQh4b8g1RK9kq1U&_nc_ohc=hBdyDVfQMs8Q7kNvwGXm8Bp&_nc_gid=K06Ja8dvquB81SslTqYNGg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afj3kutobQCoP6vH1suqnKSccbelUghYQMTXuL0nXkUM_Q&oe=6921B2F6&_nc_sid=0985b0,,2025-11-18T09:45:58.241946
DBXpk8FSNbF,https://www.instagram.com/p/DBXpk8FSNbF/,18073966993600557,"@kuncoroyonathan selamat siang pak Kuncoro, mohon maaf atas ketidaknyamanannya. Utk tindaklanjut pengaduan air kotornya silahkan DM kami data pelanggannya. Utk respon cepat pengaduan silahkan pengaduan melalui Aplikasi CIS PDAM -w",1729665544,2019411880,pdamsuryasembada,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEh5uVuoqUf27pjXfgIZmYPmDxizJccTMK4jfJFIuJsA86wJKumOQh4b8g1RK9kq1U&_nc_ohc=rQNyO7tB4PEQ7kNvwF6CsWB&_nc_gid=K06Ja8dvquB81SslTqYNGg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afgahv6Az0R_7snope205yu6Cy1j9RLH1JIQrMiIICF4tA&oe=6921C4A9&_nc_sid=0985b0,,2025-11-18T09:45:58.241950
DBXpk8FSNbF,https://www.instagram.com/p/DBXpk8FSNbF/,18286990453230502,"@cak_tinkmburikodam Selamat siang Cak Tinkmburi Kodam, mohon maaf atas ketidaknyamanannya. Silahkan menginformasikan nomor pelanggannya utk kami tindaklanjuti pengaduannya. Terima kasih -w",1729667341,2019411880,pdamsuryasembada,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEh5uVuoqUf27pjXfgIZmYPmDxizJccTMK4jfJFIuJsA86wJKumOQh4b8g1RK9kq1U&_nc_ohc=rQNyO7tB4PEQ7kNvwF6CsWB&_nc_gid=K06Ja8dvquB81SslTqYNGg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afgahv6Az0R_7snope205yu6Cy1j9RLH1JIQrMiIICF4tA&oe=6921C4A9&_nc_sid=0985b0,,2025-11-18T09:45:58.241953
DBXpk8FSNbF,https://www.instagram.com/p/DBXpk8FSNbF/,18046473194071286,"Punyaku habis sebulan maksimal cuma 5 kubik. Tapi setiap bayar selalu kena tarif minimal 10 kubik... 😂 Jadi ngapain hemat? Auto buang"" air ajalah siram sana sini, dikit"" siram jalan, orang mau cuci motor di depan rumah juga silakan sepuasnya,  toh bayarnya juga sama aja😂",1729668721,8540716995,nada_mrseco,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/386370124_739461908018214_1274697207737791902_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QEh5uVuoqUf27pjXfgIZmYPmDxizJccTMK4jfJFIuJsA86wJKumOQh4b8g1RK9kq1U&_nc_ohc=iOi5QRxMkiQQ7kNvwFw6oZG&_nc_gid=K06Ja8dvquB81SslTqYNGg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afg0qwergB7iAvYxiQr5G9wLcKMe9IeJUbx4wRjDkteggA&oe=6921B4F5&_nc_sid=0985b0,,2025-11-18T09:45:58.241956
DBXpk8FSNbF,https://www.instagram.com/p/DBXpk8FSNbF/,17884266429113889,"@nada_mrseco Selamat siang Bp/ Ibu Nada, sebagai informasi berdasarkan Peraturan Walikota Surabaya Nomor 29 Tahun 2011 tentang Pengelolaan dan Penyediaan Air Minum PDAM Pasal 30: Pembayaran pemakaian air minum ditetapkan paling sedikit 10 m3
(sepuluh meter kubik) per bulan. Terima kasih -w",1729830890,2019411880,pdamsuryasembada,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QEh5uVuoqUf27pjXfgIZmYPmDxizJccTMK4jfJFIuJsA86wJKumOQh4b8g1RK9kq1U&_nc_ohc=rQNyO7tB4PEQ7kNvwF6CsWB&_nc_gid=K06Ja8dvquB81SslTqYNGg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afgahv6Az0R_7snope205yu6Cy1j9RLH1JIQrMiIICF4tA&oe=6921C4A9&_nc_sid=0985b0,,2025-11-18T09:45:58.241960
DBBONICPTJf,https://www.instagram.com/p/DBBONICPTJf/,18036282029007532,PDAM di lidah wetan mati dari kemarin. Ini kira-kira sampai kapan ya?,1728782432,3007066502,ynarifahkh_,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/475425387_2613685729021837_3911410439290379718_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QH7Kb7iKSyhxz53tMWW3xnHmJmeBd_gceYlBgSAEBCJzg2t7XUDsYR1D9AdagurK7Y&_nc_ohc=RXQDOD86CJQQ7kNvwEpfT72&_nc_gid=BE0oFJb-kh-yjETUqRAwZg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfjGNMgA6LpQvaFSBUVgNX9Tr1w_rmkwzEQS3DHt1hELbA&oe=6921A2B1&_nc_sid=0985b0,,2025-11-18T09:46:39.284477
DBBONICPTJf,https://www.instagram.com/p/DBBONICPTJf/,18030895412087058,"@ynarifahkh_ selamat pagi ibu ynarifah, mohon maaf atas ketidaknyamanannya. Utk tindaklanjut pengaduan silahkan ibu telp ke call center bebas pulsa 24 jam di 08001926666, WA ke 08123316666 atau melalui Aplikasi CIS PDAM di fitur pengaduan. Terima kasih -w",1728786854,2019411880,pdamsuryasembada,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QH7Kb7iKSyhxz53tMWW3xnHmJmeBd_gceYlBgSAEBCJzg2t7XUDsYR1D9AdagurK7Y&_nc_ohc=rQNyO7tB4PEQ7kNvwF6CsWB&_nc_gid=BE0oFJb-kh-yjETUqRAwZg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfjYyzOXduZQe44O_q5TVsG3yqdBqMn7U22iV_L71SuCIQ&oe=6921C4A9&_nc_sid=0985b0,,2025-11-18T09:46:39.284497
DBBONICPTJf,https://www.instagram.com/p/DBBONICPTJf/,18054667492718641,"hallo kakk, ini di tempat saya ada orang yg bilangnya dari pdam narik warga yg mau pasang baru dengan harga sekitar 2,5jt per orang dengan alasan tidak ada jaringan pipanya yg mengharuskan pasang baru untuk pipanya, apakah benar untuk biayanya segitu yaa, jika memang tidak benar untuk biayanya segitu kenapa masih ada oknum dari pdam surabaya yg seperti itu, saya minta tolong bantuanya karena kasihan di daerah saya banyak orang yg kurang mampu yg ingin masang pdam namun harus memaksakan dengan biaya segitu",1728879057,2222330811,dandyachmadp,https://instagram.fdel3-4.fna.fbcdn.net/v/t51.2885-19/573323465_1219825463302212_7278921664109726296_n.png?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=instagram.fdel3-4.fna.fbcdn.net&_nc_cat=1&_nc_oc=Q6cZ2QG3YHF0hcH9wmtH6T14AT4bYjSTKkXShTvLqqoA_5rq506km3C-sJ5CKz5Dt5PqWiZYpZVz5nDoGNdFbvTpWdIh&_nc_ohc=kb3VYsXkx_YQ7kNvwHshIMQ&_nc_gid=jfNCUNHBO5Se7QB_56miaw&edm=AD35FJ8BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AfheiA1mLtxRVJWkvk8XNLesbvUzrkjJo2dv4EFBvnRZEA&oe=6921AA2A&_nc_sid=f880d0,,2025-11-18T09:46:39.284501
DBBONICPTJf,https://www.instagram.com/p/DBBONICPTJf/,18055715407873996,"@dandyachmadp Selamat siang, mohon maaf atas ketidaknyamanannya. Petugas PDAM tidak melayani pembayaran di tempat. Semua pembayaran melalui online (minimarket, echannel, ppob & bank). Utk calon pelanggan pasang baru yg belum ada pipa jaringannya silahkan mengajukan permohonan bantuan jaringan (gratis dan harus antri sesuai nomor antrian pengajuan bantuan jaringan). Silahkan DM data alamat yg belum pasang baru dan nomor telpnya pelapor. Terima kasih -w",1728879234,2019411880,pdamsuryasembada,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QH7Kb7iKSyhxz53tMWW3xnHmJmeBd_gceYlBgSAEBCJzg2t7XUDsYR1D9AdagurK7Y&_nc_ohc=rQNyO7tB4PEQ7kNvwF6CsWB&_nc_gid=BE0oFJb-kh-yjETUqRAwZg&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfjYyzOXduZQe44O_q5TVsG3yqdBqMn7U22iV_L71SuCIQ&oe=6921C4A9&_nc_sid=0985b0,,2025-11-18T09:46:39.284505
DBNfKKBPYmZ,https://www.instagram.com/p/DBNfKKBPYmZ/,18203951641289654,"Untuk area menganti, Laban kulon apakah ada gangguan ?",1729151389,714008412,aayukartikasari,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/396207701_3539717162953906_5871951666835289290_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QFjZNPEmLC29yBf6Sa9JyqHVo0R2I-RxGbqxDyfl6Kw9Ye2pDV7y3S9h2o0g4ewQ-8&_nc_ohc=ui6IEvicRAkQ7kNvwEWhnFW&_nc_gid=DrM8nXWkyPfzWCX3ibm-gw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfgP8n24ef1M2c8vcQTF8zQX9mxx94JG0Zwc3KdBF5XYpQ&oe=6921B331&_nc_sid=0985b0,,2025-11-18T09:56:26.014024
DBNfKKBPYmZ,https://www.instagram.com/p/DBNfKKBPYmZ/,17897539815065043,"@aayukartikasari Selamat pagi ibu Ayu, utk tindaklanjut pengaduan silahkan menyertakan nomor pelanggan alamat lengkap dan nomor telpnya utk dicek petugas. Terima kasih -w",1729153842,2019411880,pdamsuryasembada,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QFjZNPEmLC29yBf6Sa9JyqHVo0R2I-RxGbqxDyfl6Kw9Ye2pDV7y3S9h2o0g4ewQ-8&_nc_ohc=rQNyO7tB4PEQ7kNvwF6CsWB&_nc_gid=DrM8nXWkyPfzWCX3ibm-gw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afhi4iUAnqTY0fKAJVQCBVSAnIjbXHKbjUDZJpQxdmnKkQ&oe=6921C4A9&_nc_sid=0985b0,,2025-11-18T09:56:26.014052
DBNfKKBPYmZ,https://www.instagram.com/p/DBNfKKBPYmZ/,18283442728213725,"@pdamsuryasembada assalamu'alaikum kak, sore kak mau tanya ini di tanjungsari baru sukomanunggal airnya tiba tiba mati, apakah ada gangguan? Mohon informasinya kak 🙏🏻",1729164681,6409790378,dewiramadhaniastyowati1993,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/571719476_18326922085214379_7622303476297638671_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QFjZNPEmLC29yBf6Sa9JyqHVo0R2I-RxGbqxDyfl6Kw9Ye2pDV7y3S9h2o0g4ewQ-8&_nc_ohc=zdUMcFYd0cwQ7kNvwGAE5Xe&_nc_gid=DrM8nXWkyPfzWCX3ibm-gw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afiry-CnJaQ9cm3jUAjbgDgezz-eo-6B-DTXMxN3NsAeWQ&oe=6921A9FD&_nc_sid=0985b0,,2025-11-18T09:56:26.014057
DBNfKKBPYmZ,https://www.instagram.com/p/DBNfKKBPYmZ/,18068336230717430,"Mohon infonya, kenapa gayungsari mati lagi airnya? Udah gitu tadi pagi airny masih abu-abu juga🙂🙂🙂🙂",1729167635,252355443,anndpm__,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/557049341_18528717505003444_7342218988228076582_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QFjZNPEmLC29yBf6Sa9JyqHVo0R2I-RxGbqxDyfl6Kw9Ye2pDV7y3S9h2o0g4ewQ-8&_nc_ohc=niPB3Pu-j38Q7kNvwF6OJiN&_nc_gid=DrM8nXWkyPfzWCX3ibm-gw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfjBQ8VBthdZM3nG_cQc6qSg5X7a_14tHc3JLpPlT3XDiA&oe=6921A142&_nc_sid=0985b0,,2025-11-18T09:56:26.014063
DBNfKKBPYmZ,https://www.instagram.com/p/DBNfKKBPYmZ/,17869274166141583,"Darmo Harapan kenapa airnya mati gregeten 1 minggu brp kali mayi air, rugi bayar bulanan mati air gini 😡",1729187915,1333076235,yunieta.indahsari09,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/79602228_625505761518881_4301708466214404096_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFjZNPEmLC29yBf6Sa9JyqHVo0R2I-RxGbqxDyfl6Kw9Ye2pDV7y3S9h2o0g4ewQ-8&_nc_ohc=j61EGzC5a60Q7kNvwFshHhJ&_nc_gid=DrM8nXWkyPfzWCX3ibm-gw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfhZ8PkkFv6LVqJGmVJ12gtExLBgukMKACtq5UGZvBGJzw&oe=6921AD48&_nc_sid=0985b0,,2025-11-18T09:56:26.014068
DBNfKKBPYmZ,https://www.instagram.com/p/DBNfKKBPYmZ/,17982682355753634,Kenapa rusun menanggal airnya mati lagi,1729203475,246518444,pancering,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/496035464_18513027193054445_4747394035346870176_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFjZNPEmLC29yBf6Sa9JyqHVo0R2I-RxGbqxDyfl6Kw9Ye2pDV7y3S9h2o0g4ewQ-8&_nc_ohc=HMk4Eh1bbTAQ7kNvwExXAhk&_nc_gid=DrM8nXWkyPfzWCX3ibm-gw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afh3knzngd8g-whf2z0pGdluqDKJ52U35fsX3fAwGbzZwA&oe=6921A260&_nc_sid=0985b0,,2025-11-18T09:56:26.014073
DBNfKKBPYmZ,https://www.instagram.com/p/DBNfKKBPYmZ/,18168701710310999,@pancering selamat pagi silahkan menyampaikan alamat lengkap dan nomor telpnya utk kami tindaklanjuti. Utk respon cepat dpt pengaduan melalui Aplikasi CIS PDAM -w,1729211369,2019411880,pdamsuryasembada,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QFjZNPEmLC29yBf6Sa9JyqHVo0R2I-RxGbqxDyfl6Kw9Ye2pDV7y3S9h2o0g4ewQ-8&_nc_ohc=rQNyO7tB4PEQ7kNvwF6CsWB&_nc_gid=DrM8nXWkyPfzWCX3ibm-gw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afhi4iUAnqTY0fKAJVQCBVSAnIjbXHKbjUDZJpQxdmnKkQ&oe=6921C4A9&_nc_sid=0985b0,,2025-11-18T09:56:26.014078
DBNfKKBPYmZ,https://www.instagram.com/p/DBNfKKBPYmZ/,18094658059470180,@yunieta.indahsari09 selamat pagi bu Yunita mohon maaf atas ketidaknyamanannya. Silahkan DM kami alamat lengkap dan nmr telpnya. Utk daerah Darmo sedang ada pemasangan saluran drainase. Utk bantuan tangki gratis silahkan telp ke call center pdam bebas pulsa di 08001926666 -w,1729211615,2019411880,pdamsuryasembada,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/336446109_607672788041419_9063785012397573163_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QFjZNPEmLC29yBf6Sa9JyqHVo0R2I-RxGbqxDyfl6Kw9Ye2pDV7y3S9h2o0g4ewQ-8&_nc_ohc=rQNyO7tB4PEQ7kNvwF6CsWB&_nc_gid=DrM8nXWkyPfzWCX3ibm-gw&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_Afhi4iUAnqTY0fKAJVQCBVSAnIjbXHKbjUDZJpQxdmnKkQ&oe=6921C4A9&_nc_sid=0985b0,,2025-11-18T09:56:26.014083
