comment_id,komentar,cluster
17967314147970347,"Min kenapa air dirumahku daerah benowo tiap pagi diatas jam 5 airnya kecil bahkan mati, br bs nyala yg banter lagi kl malam-subhh. Di dm ga dbls2",160
17928757523997871,"@mayaprmtsr benerrrr sudah semingguan ini Ya Allah.... seminggu ngangsu min, peyok tangan ngangkati galon.",309
18093207787809121,@pdamsuryasembada rejosari benowo,634
18103608232715878,@pdamsuryasembada yaAllah sedihnya,544
18061080293618177,"@pdamsuryasembada masalahnya rumah yg dikampung kok lancar airnya, rumah² yg pinggir jalan raya mati air.",339
17921836869158875,"@pdamsuryasembada ini gimana min kelanjutannya? Aku sdh telfon call center dr subuh smpe jam sgini blm nyala lo, area Benowo Sawah. Nghambat weh tiap hari kaya gini br nyala kl jam 9 malam keatas.",169
18372449857144038,@mayaprmtsr lah podo di daerah rumah dari pagi sampe sore kecil ga bisa naek ke lantai 2 mlm jam 10an pun baru banter sampe subuh jam 5 kudu siap air dulu sama siang jam 11-jam 1an lumayan banter jadi bisa isi dulu setelah itu balik kecil lagi,161
18058547756532612,"Min dari subuh sampai skg air ga nyala blas, ini disuruh aktivitas jam brp? Kok parah bgt. Udah telf 3x pegawai ga datang2 di follow up follow up terus",163
18370697101148878,AIR DIRUMAH MATI TERUS TIAP SUBUH-MALAM,653
18158613493383504,@bellaaristas telfon call center 3x dr subuh pun sampai skg blm ada petugas datang. 😭😭😭😭 untung bukan mermaid,164
18065671646369208,@pdamsuryasembada air didaerah karah 162 sering mati,340
17975610110781788,"Daerah karah min airnya mati dari semalam, gk ada pemberitahuan kah knp airnya mati ?",91
18073622617923021,Tolong  @pdamsuryasembada  tolong ini sudah jam 00.10 tidak nyala sama sekali pengaduan suruh lewat dm gak di gubris lewat wa juga engga gak .,294
18050038781638915,Min...kawasan bratang dari pagi tadi air nya kecilll bnaget,26
18059597351621035,"@pdamsuryasembada Bratang gede pak,ini sudah agak besar tapi  dibanding hari biasa nya belum normal",732
17893089996202382,Min kenapa daerah balongsari airnya mati dari pagi smpai skrang?,648
18057835082406255,Semoga dimudahkan dan dilancarkan pekerjaan rehab dan koneksi pipanya....sehat sehat selalu tukang ledeng....💪💪💪,120
17973461270792070,Mau sampai kapan air mati-mati?,368
18094357786781464,Hampir tiap hari mati min 😢,638
17909411664249423,Gara² box culvert 🤬,135
18310968955216306,ya Allah mota mati ae miiiin 😡😡😡😡,638
17911406034090219,Jam segini air udah ga bisa naek lantai 2 tiap hari kayak ni min ampun dah daerah pakuwon indah surabaya barat,866
17848472142547361,yaAllah min ini mati lg??? di saat orang2 mau kerja malah mati. mau sampe kapan se gini terus kok sukanya mempersulit urusan orang,861
17925537186137891,Again? Wow amazing ...,545
18084178508313253,Area Bratang dan Ngagel airnya mati kenapa ya?,27
17918880945050810,Banyu keruh di Wonosari besar...,562
18109474390580885,"@annishafs sampai sekarang Masih mati, luar biasa memang",368
17910596379233939,Aduh alamak galon lagi dung,558
17921799201038069,@pdamsuryasembada estimasi kapan nyala? Tolong bisa dipercepat,199
18072523742181941,@pdamsuryasembada percuma mnt air tangki gratis ngga dikirim.. bisa ga tanpa kita minta sudah disediakan dan disalurkan ke daerah yg terdampak?,111
18094438834756963,Kok gak ada update informasi pengerjan ya ? Mau nyala jam berapa ini,77
17974613108929313,Untuk pengerjaan yg wisma pagesangan kurang berapa meter min?,828
17861685324439937,"Untuk pengerjaan pergeseran pipa ini, masih kurang berapa meter min? Kira2 sampai jam berapa?",153
17883461400390094,"kok gak ada update info pengerjaan di daerah karah ya? ini air nya mati, nyala jam berapa ini😢",78
18481087444072778,"air hanya ngalir di depan saja..hadeee, dari tadi siang",202
18375995680146726,HAMPIR TIAP HARI AIR MATI DARI JAM 6 PAGI SAMPAI 4 SORE .,368
17899051386166643,"aduh pdam, gayungsari barat area sekitar resto kampoeng steak saat ini ada yg bingung tampungan air di rumahnya sudah mau habis. tiap hari mati nyala airnya. nyala pun cuma beberapa jam, ehh mati lagi. dan, kalau nyala, ada aja 1-2 rumah yang tetap mati (tidak kebagian air?). tolong bantu kami, pdam.",194
17990298218712642,@pdamsuryasembada siap. terima kasih banyak buat kawan2 pdam yg sudah peduli & berjuang menyelesaikan keluhan kami. semangat 🔥,959
17880895089399562,"MBAYAR GAOLEH TELAT, BANYU MATI BOLAK BALIK",388
18070740701189818,Woi jangan asal matiin air tanpa pemberitahuan. Air Kebraon mati... Asem sudah berulang kali kyk gini terus,821
18087963550907572,"@pdamsuryasembada WES GAUSAH APLIKASI² SENG RUWET, ADUAN MASYARAKAT MELALUI SOSMED WES PODO AE",295
17862989448482433,"koyo'e lagi nggarap ndek cidek warteg, cuma yoo INFOEN REEKK @pdamsuryasembada",149
18130987258463276,Kebraon air mati. Beberapa hari ini air juga kluar kecill sekali,421
17861322561438672,PakleeekkKEBRAON AIRNYA MATI,424
18135368695404769,"@bakulgedangsusu Nang Kemlaten sawah, mbongkar got ketok'ane. Nang warteg ngarungi lempung tok.",118
18114768124553262,@pdamsuryasembada Kebraon pada sore hari ini air padam. Kapan selesai dan normalisasi?,425
18507026641068173,"@fajaradisulaksonosemm suwon infone ndan, admin'e ilang dalan'e",741
18040672262478349,CEK DM MINNN,497
18389317912130030,"Kebraon air matiiii pakkkkk 
Bbrp hari mengalir kecillll,,tdk semua punya tandon pak .. Mana skrg makin mahal aja pak tagihan nya tp PELAYANAN MIRISSSSSSSSSSSSSSSSS",181
18056303039445764,"TOLONG DONG, TELAT AJA KENA DENDA, TP KALIAN TELAT INFO AJA ENGGA ADA TANGGUNG JAWABNYA,INI GIMANA KEBRAON 3 HARIAN AIR SUSAH, NAIK AJA TERUS BIAYANYA ,TOLONG DONG DI NOTICE INI YG PADA KOMEN² JANGAN DIEM AJA!!",880
17928790337996896,Karang empat kok airnya gak nyala sama sekali  ya ?,649
18068106086202271,"Bukannya ga menghargai yg kerja di lapangan, tapi masa sehari aja aliran air lancar, hari ini mampet lagi... Daerah gayungan.. Ada apa lagi kali ini??? Ini masih pagi looo... Ga ada info update??? Tolong donk ini mengganggu aktifitas.",881
18099024001635993,"Ini kalau tagihan air tetap tinggi padahal air sering mati, aneh sih ya...",672
18030146195519327,"Halo mimin,daerah Gayungan airnya mati. Kok g ada pemberitahuan?",85
18099519805647243,Ya Allah mati lagi airnya. Sebenernya kalian kerjanya gimanasiiiiii,145
18006871649645351,karah ada perbaikan atau ada yg bocor min? kok airnya pagi ini tiba tiba mati @pdamsuryasembada,322
18052868846300282,@pdamsuryasembada ya masa terus2an kak? Kemarin udah bagus nyala eh skrg mati lg tanpa pemberitahuan. Semua kerjaan jadi terhambat,411
17853487548503590,Air di jambangan mati. Bisa ga sih klo ada proyek kyk gini gak mengganggu konsumen. Bayar loh kita inu,132
18057699893540939,@pdamsuryasembada terus kapan ini nyalanya? hampir seminggu loh ya gangguan air terus. giliran kapor lewat WA eh baru dateng 3 hari kemudian kan kasep,286
17917733367054912,"@pdamsuryasembada mau nampung sebanyak apa kak? nampung pake apa? sebanyak2nya nampung ga cukup jg kak. kl dari jam 07.30 udah selesai dan normalisasi aliran ke pelanggan, tp sampe saat ini airnya masih mati",587
17882156790400178,"@pdamsuryasembada sudah dua minggu berjalan air mati terus setiap malam, kadang sampai siang  di  daerah Wisma Pagesangan,dampak proyek box culvert. Ke depannya masa terus saja begini ?, proyek box culvert harusnya hati"" dalam bekerja",139
18068174525202887,@rmayangd betullll bikin proyek kok nyusanin masyrakat hrusnya dapat refund sih atau gratis bayar pdam sebagai kompensasi. Masa iya seharian airnya mati debit terlalu kecil.,885
18086536030898151,"@pdamsuryasembada  sudah lwt wa  juga dm ,tolong juga untuk air nyalanya jangan malem""  dulu  jam 10 malam sudah nyala ,sekarang jam setengah 1 baru nyala ,saya penampung airnya gak banyak  cuma 400 liter jadi setiap hari isi",202
18124323667501010,"@pdamsuryasembada selamat pagi, ini udah nyala tp plis bgt bgt jgn mati lagi",213
18129394021484955,Ngene iki proyek negaea korupsi ga tanggap blas mota mati ae,363
18086578483911272,@pdamsuryasembada GAJADI NYALA. ini mati lagi hhhhhhhhhhh,213
17982143681866074,Semangat semangattt🤩🇮🇩,546
18103828015531988,"Kebraon airnya kok ngalirnya jd pelan/kecil terus akhir2 ini, biasanya kenceng 🧍‍♀️",44
18073910156336933,Daerah Tambak pring asem rowo air nya kecil malah ga keluar hari ini. Knp ya?,264
18295257121248892,@pdamsuryasembada iya betul airnya kecil sekali apalagi klo pagi alirannya sekecil rambut 🥹,37
18154547455398836,kebraon airnya mati lho,424
17982872330911161,"Kebraon ada perbaikan atau ada yg bocor min @pdamsuryasembada ? Kok ini airnya tiba2 mati. Dari pagi kecil sekali mengalirnya, ini jam 15.43 bener2 mati ga mengalir sama sekali. Mohon infonya min.",18
18106434265597470,pak klo mau matiin air itu ya mbok konfirmasi dl ini Kebraon kok tiba tiba mati tanpa ada pemberitahuan,818
17886252255373146,"Pak kebraon mesti kok mati , mati nya mesti waktu orng aktivitas",435
17869919010373398,sudah 3 hari ini tiap sore kebraon airnya mati lo min😩,424
18076852664160884,KEBRAON PERBAIKAN NANDI MANEH !!!,431
18112855645557053,Ssemoga pekerjaannya lancar dan segera bisa selesai tepat waktu. 🙌,143
17881333722394448,Sampe jam brp pak selese nya?,708
18023139206778849,Semangat Cak David dan Tim!! sehat selalu 💪🤲,618
17893433403344177,Semoga lancar dan cepat selesai,624
18092316175840261,Airnya kok keruh ya @pdamsuryasembada,561
17924286165118540,Semangat mas david dan tim semoga diberikan kelancaran dan kemudahan ❤️❤️❤️,775
18082918315960351,@pdamsuryasembada bambe dukuh menanggal keruh,768
17884726518263690,Pak untuk lokasi Tanjungan Sumput kok belum lancar airnya.,774
18028393421533708,Kok wilayah jambangan mati ya airnya??,24
17921838267038445,"apa berimbas ke debit air jambangan baru selatan, gak ngalir sama sekali di kran depan",33
18094389820773200,"Karah belum normal ini, karah karah. Airnya tidak mengaliirrrrr",341
18079236805856697,"Giliran komen positif2 ditanggapi, kalo komen tanya air mati smpe kapan ngga ditanggapi.. kita cm butuh djawab ngga sih biar tau estimasi,entah itu tepat ati ngga urusan nanti.",108
17998822373828425,Apakah bisa diinfo yg terdampak mana saja ya? @pdamsuryasembada,60
18108595108601437,"Karah mati aernyaaa
Kapan bisa nyala heeii",851
18067354025459807,Halo sampe kapan ga mengalir ini ?,836
18108051346600737,@pdamsuryasembada kapan karah ngalir pak habis air,228
18079738319287228,"@pdamsuryasembada perbaikan mati, nanti normalisasinya seharian lagi debit kecil bgt jdi gbsa ngalir dengan baik. Kmrn di wisma pagesangan skrg karah. Gitu aja terus min. Tolong dong lebih diperhatikan.",904
18005489432801047,"@pdamsuryasembada pagi ini air tidak sampai ke dapur, selalu di pagi hari, baru normal pas siang jam 1",733
18075439331173889,Jawatimurkuu🔥😍,557
18059834591180119,Serunyooo😍,547
17949627357041313,Kerenn bangett 🙌🔥,506
18093208594794248,ayah selalu support kamu fachry @fachryandd 🙌🔥,548
17870155098374124,wahh baru tauu 😍,549
18536028607018050,Om bangga banget sama kamu le @fachryandd 🔥🥹,550
17870348604446846,Menarik nih buat warga sby 😁,235
18117494119521795,Keren min kontenmu edukatif 👏🔥,504
18404759497184378,Kok di Wilayah jambangan - ketintang madya airnya mati pak?,25
18104563417626520,Percuma lapor PDAM air keruh dan bau got berbulan bulan tidak diatasi bayar tagihan telat langsung d denda,940
18425716723101554,"Air daerah karah mati lagi min, mohon info",72
18057481463541227,Ayo min di jawab kapan ini mengalirnya ga mandi ini pulang kerja 🥴🥴 menyebalkan,175
18107769505595911,"Ayo dijawab donk...ini air mati smpe kapan?? Daerah karah,jambangan??",360
17888382996362701,besok pagi uda bisa belum pak daerag ketintang karah??,197
18075526649276187,@pdamsuryasembada iyaaa matinya sampe kapan? Seminggu kemaren udah mati lo,657
18095070526772666,@pdamsuryasembada pipa bocor bolak balik emang ga belajar dr kesalahan kah?,475
17924631516148419,@pdamsuryasembada terus tanggung jawab kalian apa kepada pelanggan yg terdampak?,730
18031863869727951,"@pdamsuryasembada terimakasih min semoga sehat selalu bapak2 pekerja, usul aja sih min mungkin bisa dikasih peta pipa pdam yg melintasi area galian biar hati2 jg bapak2 yg gali 👍",5
17912450472226474,"sudah sebulan, tiap pagi jam 5 sd. 1 siang, air tidak sampai dapur, trus aktifitas dapur kapan?kualitas air hanya bisa dipakai mandi dan cuci piring. - jambangan baru selatan dan sekitarnya",3
17901478368276199,"hari ini aliran tidak sampai ke belakang, masa tiap hari seperti ini, cuci piringnya gmn? dapur iso kemproh lek gak ndang dicandak, kualitas air berminyak",1
18080108141088165,keren banget pdam🔥😍,507
18081741437517024,"Min, dari minggu kmrn tiap pagi air mati. Hari ini dari pagi sampe sekarang gak ngalir². Tetangga kanan kiri air nya juga mati min. Lokasi rejosari selatan SMPN 14 surabaya. Korahan piringku numpuk min 😓",638
17966207417817612,"@pdamsuryasembada walah min wes seminggu. Lha sampe kapan ngene min. Kampung mburi air e lancar, omah pinggir embong mati. Karepe pie. Seminggu ngangsu gempor tangan ngangkati galon. Ngene suk mbayare tetep akeh. Dzolim iku jeneng e min",888
17957721629863764,min bulak banteng baru daripagi airnya gak nyala sampe skrg 😭😭😭😭,367
18322542661211713,Kenapa daerah karah mati lagi airnya pagi ini ya min ? Kemarin udh nyala sekarang mati lagi 😢,850
17962970156997174,Info NOMER YANG BISA DI HUNGI HOE,61
18391559050133491,Ngasih nomer yg bales AI semua,622
18095980885738612,@pdamsuryasembada duh kak kemaren katanya udah selesai trs skrg msh di perbaiki. mau sampe kapan se mati terus itu hhhhhh,368
18083255798492288,"Koreksi Min, 5 Oktober itu bukan Senin, tp hari Ahad/Minggu 👏",307
17901655152275068,PDAM tolong bantu saya air di rumah mati 🙏,383
17880851727401986,Knp info nya mendadak sekali..minimal h-1 donk,62
18080366018001416,"mendadak pemberitahuannya., dari pagi udah nggk keluar airnya min,.",272
18067183481052654,halo min daerah karah di surabaya selatan kok air nya mati ya kenapa,346
17875962738423553,Min sampai kapan ini ?,708
18081982591796424,"Kebraon, mati ya min..?",424
17844267516576705,@pdamsuryasembada sdh nyala min,202
18108124951582587,Ini daerah bulak sampai jam brp ya ? 🙏🏻,710
18022737818569088,selasa pagi ini blm jg ada air,484
18106705897596952,@pdamsuryasembada area bulak setro,686
18079963490316083,@pdamsuryasembada tadi sdh nyala airnya skrg kok mampet lagi ??! 🙏🏻,209
18082365190947876,@pdamsuryasembada sdh nyala lagi... terima kasih 🙏🏻,202
18099805687634485,@pdamsuryasembada sudah selesai tapi siang gak ngalir juga min..,638
18063421238108112,"Min...bulak belum normal, air belum mengalir 😢",830
18025454690549144,bulak setro kok belum nyala ya min,687
17860274151505699,Bulak kali tinjang air belum keluar.. Udah hampir 24jam,688
18082881271783730,gmn ini tanggung jawabnya bapak/ibu yg terhormat .. sudah lebih dari 12 jam,731
18055958123530901,Dari semalam mati dilanjut siang ini.. Hebat,413
18359163874086453,"@pdamsuryasembada lah iyaa kok bisa bocor.. 09.30 selesai jam 11  air bocor setinggi itu, dan baru di respon jam 13.00",474
18114800164527262,@rii.roo bu ini kayaknya krn protek goronh2nya pak @ericahyadi_  yg mbuh pekerjanya area menanggal muesti ga beres. Krn tak iteni setiap ada proyek galiane eri mesti bocor kayak mereka ga paham di situbada karingan pipa apa aja dgn jarak brp2nya 😪,982
18041617403444048,@pdamsuryasembada lagian masang gorong² nak kunu cek opo ga ga lak banjir e sak dukur e omh,499
18051593990303572,@pdamsuryasembada Ndang uripno pak waduh gak mari² ae,696
18118936522521022,Bermanfaat bget😍👏,551
17914237143209814,"Keren, edukatif buat pelanggan nih min 👏👏👏",505
18082491505800700,Sore kak Air pdam Daerah Taman Pondok Indah kok Mati air nya gak ada informasi nya kak kenapa ya kak ?,318
18036870005498571,Ini di benowo air gk nyala mohon infonya,73
17978941163761161,Udh nyala kak brsan kak,204
18074971157515725,KEMLATEN / KEBRAON MATI DARI PAGI... HALOOOO @pdamsuryasembada @ericahyadi_ @cakj1,426
18082126291784217,@pdamsuryasembada udah nyala kak makasih banyak kak,202
17920846605169999,"Halo min, ini air ga nyala lagi ya di daerah Benowo. Kira-kira sampai berapa lama lagi sampai nyala? Mohon informasinya.",127
17950319961013183,KEBRAON MATEK TEROOOSSS GAONOK INFO,93
18142862914428036,Gayungsari mati lagi kenapa Min?,650
18089444701893914,"Wisma Pagesangan Dan sekitarnya mati lagii, mulai tadi malam jam 10an. Sampai sekarang tidak keluar air sama sekali !!",826
18051390293646382,Allahu akbar 😭😭😭,552
17895138411336250,Masih ga keluar daerah gayungan.. Ini gimana mandi orang rumah 😢,778
18093691831744476,jambangan sampe skrg mati pet ga keluar air. ini gimana ya,375
18069349862212784,"Tolong ga keluar sampe sekarang, tolong donk bagian Humas/PR jikalau ada perbaikan sosialisasinya ga hanya di sosial media krn ga smua follow insta PDAM, kalau bs sosialisasinya di tmpt terdampak dan jg ksi solusi dan ga smua pny water tank. Sy komen krn sy feel sorry sm tetangga yg harus jalan ke tmpt Sy angkut air pdhl org tua. Makasi mohon bekerja lebih bijak.",984
18080439937826365,@pdamsuryasembada di depan warung sayur masih bocor pak,471
18055936697230646,Perbaikan di menanggal depan toko plastik itu apakah sdh ada tukang perbaikannya ya? Kok airnya mancur dari pipa tp gada yg benerin? Nunggu smpe jam brp ini yg daerah menanggal,122
18071794217469494,Bagaimana ini sampai saat ini daerah menanggal tidak keluar sama sekali.. tolong dong kerjasamnyaa,378
17917830045188264,Kasihan orang2 apalagi anak2 dan lansia2 yg dirumah butuh air buat kebutuhannya! Tolonglah daerah yg menanggal segera diperbaiki! 🔥🔥,974
17928565191124566,"Pagi ini gayungkebonsari dalam juga mati lagi. Sudah 3 hari berturut turut, mohon bantuannya",753
18114079621548816,Edyan. Dari selasa malam sampe pagi ini kacau semua urusan permandian dan urusan rumah..,815
17869414644450030,Ya allah beli galon lagi,559
18096497758684040,@pdamsuryasembada Masih belum keluar airnya?,268
18025344767550029,"Astaga min, ini kebraon kenapa mati lagi dari kemarin gak ada pengumumannya juga! kita bayar gak pernah telat tp jarang mandi, mota mati ae minnnn",803
17880905208401670,@pdamsuryasembada ok makasih ya. Semoga ga da gini2 lagi. Repot semua.. Makasih buat Tim yg di lapangan,776
18066676178353099,Jambangan air mati dan berpasir gak layak pakai. Gimana ini min,454
17872455399353322,@pdamsuryasembada Tenane kok msh blm ngalir air nya??,210
17868935430452702,"min, kenapa tiap pagi dari hari selasa air mati ya? gangguan seperti ini sampai kapan? di jalan gayung kebonsari manunggal.",824
18126720097483846,"Air di gayungsari barat masih kotor dan keruh , sampai kapan ini min",772
17848087251548294,@pdamsuryasembada jambangan belum kak,553
18206666308308721,"@pdamsuryasembada kurang tau min, saya lagi dikantor. ntar sore coba saya pastikan lagi.",596
17996716523687402,@pdamsuryasembada menanggal,376
17842415274596123,"@pdamsuryasembada stop krannya sudah posisi terbuka, tetangga jg blm keluar",279
18060605519577861,Info daerah Benowo air mati lagi ya min?,636
17886897918363257,"air terpantau mati lagi, tolong update kondisi & share info ya kalo air mati. biar aware dan bisa siapin air.",54
18019466276593037,"HALLO, MATI LAGI NIH DAERAH MENANGGAL!!!",377
18078719816008406,@pdamsuryasembada ini kenapa sekarang mati lagi? Tidak ada pemberitahuan,84
18093267730796154,Min hari ini apa mati lagi airnya daerah bambe dukuh menanggal,769
17881076877283213,kebraon 3 hari air mati,424
18090005449847937,"Air setiap malam mati, ketika telpon call center selalu tidak bisa. Bagaimana ini @pdamsuryasembada @suarasurabayamedia  @ericahyadi_ .",166
18122853265447150,Ini karah air mati miin,340
18081021974093471,Sampe kapan to kaya gini ??? Mau nyuci baju aja tunggu jam 10malam dulu,844
18299682337264894,@pdamsuryasembada tgl 18.10.2025 magrib tadi udah habis . Keluar air lagi jam stgh10 nanti 😮😮😮,766
18339609775205450,"Setiap hari mati hmm, luar biasa",638
17890004484223345,"Pak @ericahyadi_ , gara"" proyek box culvert ini pak, menyusahkan warga @suarasurabayamedia  @pdamsuryasembada",136
17873259144431297,"Matinya udah dari hari selasa dini hari, bukan selasa jam 21.30",685
18103902898717240,Bukannya tadi dinyatakan selesai ?,684
18042601292446761,@cahayaningrum nanti malam mati lagi mbak 🥺 @pdamsuryasembada,638
18094389442815037,"@dyahnaw lha ya mbak...akal2an di kasih flyer gangguan baru, aslinya ya dari dini hari tadi, sekarang nyala cuma bisa di depan doank itupun sebesar 1 lidi, para lansia yang tdk punya tandon kan kasian banget, masak iya disuruh angkut2",917
17922364818027730,min kebraon kenapa lagi?..kok mati tiba2,424
18095070934738336,Haduh Kebraon lagi,430
18100130407571453,kebraon kenapa mati tiba2 min,424
18141980698426563,Kebraon dari siang mati  sampai skrg nih. Apa ada gangguan ??,419
18079793084292330,"@cahayaningrum bener banget mbak, kasian. Kita mau aktifitas juga terganggu. Menyebalkan sekali",729
18114072646555276,"Kebraon air mengecil, apa lagi ada perbaikan juga?",953
17892701499205937,Ini disuruh tayamum ta,597
18071814410335719,@cahayaningrum tadi siang saya lewat sudah bocor air pdam nya kemudian antisipasi nandon air langsung sblm pemberitahuan ini,970
17862956385479949,Min suara jalan lebih kenceng drpd narasumber 😓😓😓😓😓😓,744
18074958218164632,Min daerah jlidro Sambikerep dr semalam air tdk nyala karena ada pengerjaan bpx culvert sampai kapan ya min tdk nyalanya?,155
18069436214212764,iki balas klumprik lapo mati maneh..?? pancet ae mateni banyu gak onok infonsak durunge..!! @pdamsuryasembada 🔥🔥🔥,70
18072168449246006,Panjang jiwo masih mati,651
17932261709982247,Veteran mati gak dapat air sama sekali,673
18012858053619704,Memang terbaik @pdamsuryasembada hari selalu menuju pelayanan terbaik,593
18311512645222688,"@pdamsuryasembada  jln veteran, gang 5/d, no 03 kabupaten Gresik",864
18071726915333650,Semenjak gg tomat di perbaiki ... grya kbraon tgh sekarang air nya mengecil,862
18070670942265482,Kebraon mati ta iki boskuuuuuuuuuuuu gasido ngeseng ikiiii heeeee,424
18051158900320511,Yang saya heran apa PDAM tidak punya maps digital untuk di berikan ke PU sebelum mengerjakan agar mengurangi kesalahan galian,972
18083613670768777,@cabeutifull 😢 the real urgent yg bs dirasakan,598
18107747506600953,lidah kulon jek mati pdam pam ledenge e @ericahyadi_  @seputar_surabaya_e100,789
17892325752342534,@izulkarn41n kaet isuk soboh matek,654
18090053407868529,Semangat buat teman teman SATGAS jangan mengeluh dengan pekerjaan,960
18085400239914199,Daerah pakuwon indah surabaya barat airnya ga waras2 kecil terus ga pagi ga siang ga sore sama aj?,867
17904149298126597,Benowo pagi ini kok gk keluar lagi airnya min ?,635
18424262404104656,@bellaaristas apalagi kalau jam segini pagi siang sore kecil mulu air nya ga bisa naik ke lain 2 pak @pdamsuryasembada,258
18092742997774693,@bellaaristas lantai 2,554
18140785558429371,@pdamsuryasembada iyaa terima kasih mimin. Sehat sehat buat tim,619
18149932837404080,@pdamsuryasembada pakal amd,678
17925412005132596,@pdamsuryasembada sudah dm ga dibls,605
18075918635514534,@pdamsuryasembada sudah nyala min,202
18089393737874289,"@berrinarina ga usah berharap kompensasi, mbak. Bumd dan bumn selama ga punya saingan bisnis ya gini ini😂😂 karepe dewe",871
17917244226189309,@pdamsuryasembada banyumu terpantau gorong munggahbnang daerah sumberan.. klakuanmu ubahen.. sak durunge mateni banyu gae perbaikan jaringanmu.. info'en disek.. uwong² iki gak nganggur.. isuk ate nyambut gawe banyu mati.. fungsine uwong² ngefollow akunmu iku pengen ngerti informasi gak klarifikasi.. iki ta bukti sloganmu #gerakcepat .. opo'ne seng cepat..?? seng kudune informasi malah dadi klarifikasi.. #ancengoblok 🔥🔥🔥🔥🔥,75
17904281787124997,@pdamsuryasembada pakkk kebraon masih mati airnya 😢,424
18037606286686240,Normalisasi itu berapa jam ya? Ini sudah 2 jam masih kecil sekali airnya.,259
17924304645017308,"halo min, saya dapat info katanya akan ada kenaikan tarif bulan ini. apakah benar dan urgensinya apa ya naik tarif di saat ekonomi seperti ini? @pdamsuryasembada",101
18075084341140594,@pdamsuryasembada sudah saya dm datany ya min,609
18077370332279451,@pdamsuryasembada tapi di rumah saya airnya belum kluar min,189
17900784351143580,Min apakah ada perbaikan krn dr td pagi air di daerah klampis ngasem gang masjid keluarmya sedikit,950
18357325777081522,@pdamsuryasembada sudah siang gini. Tak kunjung keluar air ya. Gmn nihhhhh. Tagihan naek trus. Pelayanan malah turun hadehh,278
18285382528279195,@pdamsuryasembada baik terima kasih pagi sudah nyala dan bisa aktifitas lagi,200
18204962860310597,"Min omaku daerah hr muhammad. Lek mari onok kebocoran trus wes mari diperbaiki ngunu banyune mili terus isuk awan bengi mantap lah.... tp marungunu ga suwe, isuk jam 7 wes ga nyala kran dapur, ngenteni awan jam 1 baru isok mili nak dapur lek ga disanyo ga bakal iso mili. Ngunuku tanda onok kebocoran ta minnnnn",476
18322318507300816,@pdamsuryasembada min tagihan air saya perbulan biasanya 30-60 perbulan tp sejak d ganti meteran yang baru kok jadi kena 230 an,726
17883980952264450,@pdamsuryasembada 083849323582 .mohon bantuannya pak,759
17912609883207665,Balas klumprik air matii todak nyala2,71
17932334174983922,Kebraon mati dari semalam  ini. Ngk ada info gangguan dan respon apa yah ???,100
18041345093443696,MAKSUD- E OPO Kebraon AIR MATI 😤😤😤😤,427
17994486335827109,Woyyy Kebraon mati ya opoo Iki sampe yamene,416
18015478406607082,He kebraon moro moro mati piye? Wayahe wong makaryo ape adus raiso,808
18075086693035952,Mati sampe pondok maritim oiii (karang kumplrik timur),945
18042638264405984,KEBRAON WOOIIII,430
18129987796474066,Kebraon air mati blm nyalah sampai skrg,417
18078029141021669,"Daerah Kebraon Surabaya air mati sejak tadi malam sampai hari ini dan tanpa informasi. Kami bayar nggak pernah terlambat, harusnya ada kompensasi buat warga.",16
18059312303382629,@pdamsuryasembada Untuk pemasangan pipa di Kebraon Gang Tomat selesai dan normalisasi pada pukul berapa?,863
18153452539401446,Yang tidak terdampak kok bisa ikut mati airnya min. Seperti daerah kebraon dan sekitarnya,436
17934977273964446,"Turu ta Min, kok gak onok respon?",617
17985071084857125,pakis gunung sawahan udah 6 hari air cuma nyala dijam 11 malam - 4 pagi min 😢 mana pas hari pertama gak ada info lagii. ini sampai kapan ya min air nyal cuman 6 jam sehari 😢,184
18075151742119439,"@pdamsuryasembada oke min thx infonya. Lain kali jangan mendadak gini min, seenggaknya ada info sebelum pemadaman biar kami nandon air terlebih dahulu",102
18085773610916740,Min PBI surabaya barat belum menyala 🙏,236
17983526720907542,Pakal air mati lagi,675
18404896411184483,PAKAL MATI MANEH MIN 😢,675
18103353526623102,Sekarang Kebraon air mati min @pdamsuryasembada,424
18045843821368056,"Kebraonnn saat ini air matiii,,tarif air meningkat tp air sering kecillllll 
Solusinyaaa apa ini",437
18065532356056998,kebraon mendadak mati pet piye min?,429
18523869067040882,"Saya tlp call center katanya belum ada pemberitahuan air mati , ini dri kmrin mati terus di pakal benowo 😢😢😢",167
18528790816023746,air pdam di pakal mati lagi min @pdamsuryasembada,676
17996679524824221,"Benowo mati airnya, miiiin!!!!",635
18102875548619760,@pdamsuryasembada kenapa air di kebraon mlm ini mati??,424
18018159404593517,"@ranie.albani. Lha iya. Ga ada info gangguan tiba2 mati pet. Klo pas ada info biasanya malah ga bnr2 mati. Dan ini udah berulang2 begitu. Sering bgt ga ada info tiba2 mati, kdg sampe luamaa. Bsk pdhl hari kerja/hr sekolah. Malem waktunya food prep buat bsk pagi, air malah mati. Gimana PDAM ini, pelayanannya dr dulu ga jg membaik",328
18286121458274924,@novi_e_mulyanti iyaaa benerrrr kak..mana tagihan makin lama makin mahalllllllllll tp pelayanan zeroooooooo,725
17981245181909253,Kebraon kok mati juga ya,424
17949654392897955,"Kebraon tbtb ikutan mati airnya bjir, nyala air kapan?",42
