post_id,comment_id,created_at,username,text,parent_comment_id,comments
DC20SKTT-Tt,18047993872875320,2024-11-27 13:07:04 WIB,nishafira,"['lakarsantri', 'sampe', 'kapan', 'banyune', 'mati', 'iki', 'bos', '?', '?', 'mumpung', 'prei', 'wayahe', 'umbah <num>', 'malah', 'gak', 'sido']",,lakarsantri sampe kapan banyune mati iki bos?? mumpung prei wayahe umbah² malah gak sido 😭
DC20SKTT-Tt,18023655530296974,2024-11-27 13:10:05 WIB,auroluminous,"['golput', 'iki', 'gara <num>', 'pdam']",,Golput iki gara2 pdam
DC20SKTT-Tt,18023267498624366,2024-11-27 13:14:14 WIB,auroluminous,"['setiap', 'tetes', 'air', 'berarti', 'di', 'waktu', 'krusial', 'begini', 'malah', 'mati', 'airnya', 'di', 'wilayah', 'balas', 'klumprik']",,"Setiap tetes air berarti, di waktu krusial begini malah mati airnya di wilayah Balas Klumprik"
DC20SKTT-Tt,17957493866842473,2024-11-27 13:14:46 WIB,auroluminous,"['ada', 'gangguan', 'apa', 'ini', 'ya', '?']",,@auroluminous @pdamsuryasembada ada gangguan apa ini ya?
DC20SKTT-Tt,18060566884842439,2024-11-27 13:38:39 WIB,titissasongko,"['air', 'di', 'kebraon', 'kok', 'mengecil', 'kenapa', '?', '?']",,@pdamsuryasembada air di kebraon kok mengecil kenapa??
DC20SKTT-Tt,18055758049904510,2024-11-27 13:53:43 WIB,bapakduaanak,"['sumberan', 'gak', 'metu', 'banyu', ""'"", 'e', 'ayo', 'ndang', 'buktikno', 'gerakcepat', 'mu', 'ojok', 'mek', 'gedabrus']",,@pdamsuryasembada Sumberan gak metu banyu'e ayo ndang buktikno #gerakcepat mu.. ojok mek gedabrus🔥..
DC20SKTT-Tt,18051905563985147,2024-11-27 14:16:35 WIB,kopibijikurmaassyifa,"['air', 'mati', 'kalau', 'siang', 'daerah', 'sidotopo', 'wetan', 'kedungmangu', 'g', 'bisa', 'berbenah', 'atau', 'gmn', 'percuma', 'kalau', 'kompain', 'ke', 'app', 'langsung', 'disamperin', 'percuma', 'disamperin', 'kalau', 'g', 'nyala', 'g', 'usah', 'di', 'samperin', 'penting', 'kualitas', 'air', 'bagus', 'g', 'bau', 'dan', 'nyala', 'setiap', 'saat', 'malam', 'maupun', 'siang', 'beres', 'ini', 'sudah', '<num>', 'minggu', 'siang', 'g', 'nyala', 'tapi', 'ga', 'bau', 'kayak', 'air', 'got', 'kalau', 'nyala', 'siang', 'dan', 'malam', 'tapi', 'bau', 'kayak', 'air', 'got', 'tp', 'airnya', 'bening']",,"Air mati kalau siang daerah Sidotopo wetan kedungmangu, g bisa berbenah atau gmn, percuma kalau kompain ke app langsung disamperin, percuma disamperin kalau g nyala, g usah di samperin penting kualitas air bagus g bau dan nyala setiap saat malam maupun siang beres, ini sudah 2 minggu siang g nyala tapi ga bau kayak air got kalau nyala siang dan malam tapi bau kayak air got tp. Airnya bening"
DC20SKTT-Tt,18053698048779590,2024-11-27 20:34:20 WIB,aizaika_,"['prei', 'kerjo', 'gawe', 'nyoblos', 'ternyata', 'air', 'menyalir', 'prei', 'lisan', 'tah', 'min', '?', '?', '?', 'kalijaran', 'surabaya', 'barat', 'seharian', 'airnya', 'gak', 'keluar', 'ngene', 'dikon', 'nyoblos', 'masalah', 'banyu', 'ae', 'gak', 'beres', 'opo', 'maneh', 'masalah', 'liyane']",,Prei kerjo gawe nyoblos ternyata air menyalir prei lisan tah min??? Kalijaran surabaya barat seharian airnya gak keluar. Ngene dikon nyoblos. Masalah banyu ae gak beres opo maneh masalah liyane 😂😂😂
DC20SKTT-Tt,18362654311136079,2024-11-27 20:35:01 WIB,aizaika_,"['kalijaran', 'terpantau', 'mati']",,@nishafira kalijaran terpantau mati
DC20SKTT-Tt,18043988591177117,2024-11-27 20:35:46 WIB,aizaika_,"['admine', 'prei', 'gais', 'gak', 'onok', 'seng', 'nyauti']",,Admine prei gais gak onok seng nyauti😂😂😂😂
DC20SKTT-Tt,18046002764478396,2024-11-27 22:27:46 WIB,_fafaridafam,"['min', 'tolong', 'utk', 'perbaikangalian', 'di', 'jl', 'rungkut', 'tengah', 'dipercepat', 'soalnya', 'sudah', 'berbulan <num>', 'tidak', 'selesai <num>', 'sampai', 'mengganggu', 'jalan', 'mobil', 'saya', 'mau', 'masuk', 'rumah', 'tidak', 'bisa', 'tolong', 'dipercepat']",,"Min tolong utk perbaikan/galian di JL. Rungkut tengah dipercepat. Soalnya sudah berbulan2 tidak selesai2 sampai mengganggu jalan, mobil saya mau masuk rumah tidak bisa. Tolong dipercepat."
DC20SKTT-Tt,17984889074762316,2024-11-27 22:28:31 WIB,_fafaridafam,"['tolong', 'utk', 'perbaikangalian', 'di', 'jl', 'rungkut', 'tengah', 'dipercepat', 'soalnya', 'sudah', 'berbulan <num>', 'tidak', 'selesai <num>', 'sampai', 'mengganggu', 'jalan', 'mobil', 'saya', 'mau', 'masuk', 'rumah', 'tidak', 'bisa', 'tolong', 'dipercepat']",,"Tolong @pdamsuryasembada utk perbaikan/galian di JL. Rungkut tengah dipercepat. Soalnya sudah berbulan2 tidak selesai2 sampai mengganggu jalan, mobil saya mau masuk rumah tidak bisa. Tolong dipercepat."
DC20SKTT-Tt,18034070483365688,2024-11-28 10:23:42 WIB,wiley.grey,"['sudah', 'min', 'terimakasih', 'banyak', 'sudah', 'di', 'respon']",,"@pdamsuryasembada sudah min, terimakasih banyak sudah di respon 🙏"
DC-5YgkPuC7,18024280748299537,2024-12-01 18:51:07 WIB,pintuotomatissurabaya,"['sidotopo', 'wetan', 'baru', 'v', 'd', 'nyala', 'hanya', 'di', 'atas', 'jam', '<num>', 'malam', 'sampe', 'jam', '<num>', 'pagi']",,Sidotopo wetan baru V D nyala hanya di atas jam 1 malam sampe jam 3 pagi
DC-5YgkPuC7,18257879299259465,2024-12-01 18:51:29 WIB,pintuotomatissurabaya,"['sudah', 'lapor', 'ada', 'petugas', 'datang', 'gk', 'ada', 'jawaban']",,@sanitarysurabaya sudah lapor ada petugas datang gk ada jawaban
DC-5YgkPuC7,17994984827566299,2024-12-01 19:41:41 WIB,rahayusukmaputri,"['kawasan', 'griya', 'kebraon', 'air', 'nya', 'keruh', 'banget', 'min', 'gimana', 'mau', 'mandi', 'kalo', 'airnya', 'kayak', 'air', 'selokan', 'gini']",,kawasan griya kebraon air nya keruh banget min @pdamsuryasembada gimana  mau mandi kalo airnya kayak air selokan gini 😒
DC-5YgkPuC7,17937687743949472,2024-12-01 20:34:08 WIB,rosewoodflo,"['air', 'dikebraon', 'kok', 'keruh', 'ya', '?']",,Air dikebraon kok keruh ya ?
DC-5YgkPuC7,18145379818357547,2024-12-01 21:48:27 WIB,yulianaawulann,"['hari', 'ini', 'air', 'rumah', 'saya', 'di', 'gadel', 'tandes', 'keruhh', 'min', 'sudah', 'sering', 'terjadi', 'sudah', '<num> x', 'komplain', 'gak', 'ada', 'respon']",,"@pdamsuryasembada hari ini air rumah Saya di gadel, tandes keruhh min, sudah sering terjadi sudah 2x komplain gak ada respon"
DC-5YgkPuC7,18089604472512146,2024-12-01 21:49:05 WIB,surabaya.lagi,"['belum', 'keluar', 'sampe', 'skg', 'aku', 'tayamum', 'lak', 'an', 'min']",,@pdamsuryasembada belum keluar sampe skg aku tayamum lak an min
DC-5YgkPuC7,17859753222240524,2024-12-02 03:27:45 WIB,umarshahab19,"['min', 'di', 'randu', 'barat', '<num>', 'mati', 'airnya', 'seharian', 'tandon', 'sudah', 'kosong', 'gimana', 'ini']",,"Min, di randu barat 1 mati airnya, seharian, tandon sudah kosong, gimana ini"
DC-5YgkPuC7,17968066007688465,2024-12-02 11:05:57 WIB,penjualfittinghdpe,"['perkenalkan', 'pakbu', 'kami', 'dari', 'distributor', 'mesin', 'las', 'hdpe', 'ingin', 'menawarkan', 'produk', 'mesin', 'las', 'hdpe', 'fitting', 'hdpepipa', 'hdpe', 'atau', 'aksesoris', 'hdpe', 'lainnya']",,"Perkenalkan pak/bu kami dari distributor mesin las hdpe ingin menawarkan produk mesin las hdpe, fitting hdpe,pipa hdpe atau aksesoris hdpe lainnya"
DC-5YgkPuC7,18064327636838191,2024-12-02 20:04:54 WIB,alfianmada,"['haloo', 'pdam', 'wilayah', 'mojokerto', 'kota', 'airnya', 'mati', 'sehari', 'full', 'luar', 'biasaa']",,"Haloo PDAM, Wilayah Mojokerto Kota Airnya mati.. sehari full, luar biasaa"
DC-5YgkPuC7,17990322158747001,2024-12-03 07:16:05 WIB,ulfiaturochmah,"['dari', 'kemarin', 'maritim', 'keruh', 'terus', 'gimana', 'ini', 'min', '?', 'bukannya', 'hujan', 'tambah', 'jernih', 'airnya', 'makin', 'butek', 'toh']",,Dari kemarin maritim keruh terus gimana ini min? Bukannya hujan tambah jernih airnya makin butek toh
DC-5YgkPuC7,18028027250242064,2024-12-03 07:23:54 WIB,tikacm,"['halo', 'min', 'wilayah', 'jeruk', 'knp', 'air', 'nya', 'keruh', '?', 'hari', 'minggu', 'keruh', 'senin', 'jernih', 'skrng', 'selasa', 'keruh', 'lagi', '?']",,"Halo min, wilayah jeruk knp air nya keruh? Hari minggu keruh senin jernih skrng selasa keruh lagi?"
DC-5YgkPuC7,18478588333002850,2024-12-03 07:36:13 WIB,nofannofrizal,"['dari', 'kemarin', 'air', 'di', 'daerah', 'bangkingan', 'keruh', 'banget', 'kenapa', 'ya', '?']",,"Dari kemarin air di daerah Bangkingan keruh banget , kenapa ya?"
DC-5YgkPuC7,17887425393149757,2024-12-03 08:25:55 WIB,karunia_ayu_mukti,"['butek', 'pak', 'bos', 'kayak', 'air', 'sungai']",,Butek pak bos kayak air sungai
DC-5YgkPuC7,18080527516561108,2024-12-03 08:26:57 WIB,karunia_ayu_mukti,"['dari', 'dulu', 'titiknya', 'situ <num>', 'aja', 'gak', 'benar <num>', 'diatasi', 'supaya', 'gak', 'kayak', 'air', 'sungai', '?']",,"@pdamsuryasembada dari dulu titiknya situ2 aja, gak benar2 diatasi supaya gak kayak air sungai?"
DC-5YgkPuC7,18476221759037109,2024-12-03 08:31:12 WIB,nuiaaa1,"['kapan', 'selesainya', 'ini', 'air', 'keruh', 'banget', 'baru', 'aja', 'kemarin', 'bayar', 'air']",,Kapan selesainya ini air keruh banget baru aja kemarin bayar air 😂 @pdamsuryasembada
DC-5YgkPuC7,18063248149827308,2024-12-03 09:12:45 WIB,fatinawaliyah26,"['hallo', 'area', 'greges', 'barat', 'ada', 'yg', 'air', 'keruh']",,hallo area greges barat ada yg air keruh
DC-5YgkPuC7,18049892228310687,2024-12-03 09:26:18 WIB,wongkokunik_id,"['halo', 'admin', 'pdam', 'ini', 'air', 'di', 'daerah', 'manukan', 'lor', 'mengapa', 'keruh', 'ya', '?', 'apakah', 'ada', 'kebocoran', 'pipa', '?']",,"Halo admin pdam, ini air di daerah manukan lor mengapa keruh ya? Apakah ada kebocoran pipa?"
DC-5YgkPuC7,18112294585390912,2024-12-03 09:26:21 WIB,yunda_arpra,"['daerah', 'lidah', 'kulon', 'keruh', 'apa', 'karena', 'efek', 'perbaikan', 'ya', 'min', '?']",,"Daerah lidah kulon keruh, apa karena efek perbaikan ya min?"
DC-5YgkPuC7,18034502882356617,2024-12-03 09:55:27 WIB,yuliafarkha,"['air', 'daerah', 'sumurwelut', 'keruh', 'banget', 'min', 'hari', 'ini', 'apa', 'masih', 'normalisasi', 'atau', 'bagaimana']",,"Air daerah sumurwelut keruh banget min hari ini, apa masih normalisasi atau bagaimana"
DC-5YgkPuC7,18040417556230409,2024-12-03 10:02:40 WIB,nieta.suwandi,"['air', 'di', 'wilayah', 'gadel', 'balongsari', 'keruh', 'bangett', 'tarif', 'naik', 'tapi', 'kualitas', 'nya', 'makin', 'buruk']",,"Air di wilayah Gadel, balongsari keruh bangett, tarif naik tapi kualitas nya makin buruk"
DC-5YgkPuC7,18031707422591365,2024-12-03 10:41:20 WIB,dhiatlb,"['manukan', 'wetan', 'masih', 'keruh', 'sampe', 'sekarang', 'min']",,@pdamsuryasembada manukan wetan masih keruh sampe sekarang min
DC-5YgkPuC7,18295289083226408,2024-12-03 10:49:18 WIB,aminu_birohma,"['min', 'air', 'pdam', 'daerah', 'manukan', 'keruh', 'bgt', 'sampe', 'kapan', 'ya', 'terimakasih']",,Min air PDAM daerah Manukan keruh bgt sampe kapan ya terimakasih
DC-5YgkPuC7,18050477795286907,2024-12-03 10:59:27 WIB,istifaniyah,"['air', 'di', 'kebraon', 'keruh', 'banget', 'warna', 'coklat', 'tua']",,Air di kebraon keruh banget warna coklat tua 😢
DC-5YgkPuC7,18150829999340168,2024-12-03 11:05:23 WIB,_prastyoga3,"['air', 'knp', 'terlalu', 'dingin', 'dan', 'keruh', 'untuk', 'daerah', 'bubutan']",,Air knp terlalu dingin dan keruh untuk daerah bubutan
DC-5YgkPuC7,18077596321581107,2024-12-03 12:10:34 WIB,dviangie,"['kandangan', 'keruh', 'poll', 'siang', 'ini']",,Kandangan keruh poll siang ini
DC-5YgkPuC7,18435902128077037,2024-12-03 13:28:32 WIB,langzyyyyy,"['mandi', 'biar', 'bersih', 'mandi', 'biar', 'gatel <num>', 'menyala', 'pdam', 'kuuuu']",,"Mandi biar bersih ❌
Mandi biar gatel² ✅
Menyala PDAM kuuuu 🔥🔥🔥"
DC-5YgkPuC7,18376083514109811,2024-12-03 14:04:58 WIB,silafarda_,"['daerah', 'sememi', 'juga', 'masih', 'keruh', 'min', 'sampai', 'sekarang']",,@pdamsuryasembada daerah sememi juga masih keruh min sampai sekarang
DC-5YgkPuC7,18050061563293440,2024-11-30 21:28:39 WIB,bellaaristas,"['ini', 'daerah', 'ptc', 'kok', 'tiba <num>', 'airnya', 'mati', 'pakuwon', 'indah']",,Ini daerah ptc kok tiba2 airnya mati pakuwon indah
DC-5YgkPuC7,18047023904488169,2024-11-30 22:18:20 WIB,surabaya.lagi,"['maneeeee', 'sekitar', 'ptc', 'air', 'matiiiii', 'mane', 'inii', 'kenapeee']",,Maneeeee sekitar PTC air matiiiii mane inii kenapeee
DC-5YgkPuC7,18052054585819561,2024-11-30 22:39:09 WIB,surabaya.lagi,"['haloooo', 'airrrrrrrrr']",,Haloooo airrrrrrrrr
DC-5YgkPuC7,18049621091059093,2024-12-01 09:36:07 WIB,wawarawa,"['kendung', 'iki', 'mati', 'banyune', 'minggu', 'wayae', 'umbah', ""''"", 'iki', 'please', 'ndang', 'dinyalakno']",,"Kendung Iki mati banyune .. Minggu wayae umbah"" Iki 😢please Ndang dinyalakno"
DC-5YgkPuC7,18056331670924125,2024-12-01 10:57:32 WIB,alfifaiz2024,"['daerah', 'kebraon', 'kok', 'mati', 'air', 'ya', '?']",,Daerah kebraon kok mati air ya?
DC-5YgkPuC7,17855041491332063,2024-12-01 11:01:56 WIB,dadang_suzukipusatjawatimur,"['min', 'air', 'daerah', 'kebraon', 'kip', 'tiba <num>', 'air', 'mati', 'apakah', 'ada', 'perbaikan', 'sekitar', 'sini', '?']",,"min air daerah kebraon KIP tiba2 air mati, apakah ada perbaikan sekitar sini ?"
DC-5YgkPuC7,18004841717689561,2024-12-01 11:16:48 WIB,octasilvia,"['hallo', 'kebraon', 'air', 'mati', 'tanpa', 'pemberitahuan', 'ya', 'opo', 'rek', 'iki']",,"Hallo kebraon air mati tanpa pemberitahuan, ya opo rek @pdamsuryasembada iki"
DC-5YgkPuC7,18283212952244788,2024-12-01 11:26:41 WIB,akeh_dodolan,"['kebraon', 'indah', 'permai', 'kip', 'kenapa', 'airnya', 'mati', 'tanpa', 'ada', 'pemberitahuan']",,Kebraon indah permai (KIP) kenapa airnya mati tanpa ada pemberitahuan
DC-5YgkPuC7,17843044704370251,2024-12-01 11:32:56 WIB,bakulgedangsusu,"['kebraon', 'iki', 'mati', 'terus', 'onok', 'opo', 'min', '?', 'gaonok', 'pemberitahuan', 'pisan', '?']",,Kebraon iki mati terus onok opo min? gaonok pemberitahuan pisan?
DC-5YgkPuC7,18050193851492403,2024-12-01 11:46:24 WIB,ella_nurlailiyah,"['kebraon', 'mati', 'maneh']",,Kebraon mati maneh
DC-5YgkPuC7,18054301144779582,2024-12-01 12:01:00 WIB,titissasongko,"['kenapa', 'minggu <num>', 'ini', 'air', 'di', 'kebraon', 'sering', 'mati', '?', '?', 'hari', 'ini', 'jg', 'kebraon', 'airnya', 'mati', 'lagi']",,@pdamsuryasembada kenapa minggu2 ini air di kebraon sering mati?? Hari ini jg kebraon airnya mati lagi😭
DC-5YgkPuC7,18050842106006701,2024-12-01 13:50:05 WIB,widjajadi,"['kok', 'gak', 'ada', 'jawaban', 'ya', '?']",,@titissasongko @pdamsuryasembada : kok gak ada jawaban ya?
DC-5YgkPuC7,17889944694105668,2024-12-01 14:56:10 WIB,wawarawa,"['wes', 'mek', 'gur', 'oleh', 'nomer', 'aduan', 'tok', 'ket', 'jam', '<num>', 'isuk', 'nganti', 'jam', '<num>', 'banyune', 'milih', 'e', 'koyok', 'keong', 'pelan', 'banget']",,@pdamsuryasembada wes mek gur oleh nomer aduan tok .. Ket jam 7 isuk nganti jam 14:55 banyune milih e koyok keong pelan banget
DC79-61zc6m,18056463022907768,2024-11-29 12:56:48 WIB,tary3524,"['dukuh', 'pakis', 'koq', 'sering', 'mati', 'sekarang', 'ya', 'pak']",,Dukuh pakis koq sering mati sekarang ya pak
DC79-61zc6m,17972697455802702,2024-11-29 13:09:18 WIB,viviindra_santika,"['hooo', 'alah', 'dukuh', 'kupang', 'iki', 'onok', 'nek', '<num>', 'mingguan', 'air', 'e', 'mengecil', 'pool', 'lah', 'koq', 'lagek', 'ada', 'pemberiatahuan', 'hari', 'ini', 'mohon', 'pdam', 'surabaya', 'khususnya', 'daerah', 'dukuh', 'kupang', 'mohon', 'aliranya', 'kembali', 'normal', 'kembali', 'ngreget', 'no', 'masalah', 'e', 'tagian', 'bulanan', 'e', 'podoae', 'plus', 'menghambat', 'aktivitas', 'sehari <num>', 'mandi', 'cuci', 'kakus']",,Hooo alah dukuh kupang iki onok nek 1 mingguan air e mengecil pool lah koq lagek ada pemberiatahuan hari ini. Mohon pdam surabaya khususnya daerah dukuh kupang mohon aliranya kembali normal kembali ngreget no masalah e tagian bulanan e podoae plus menghambat aktivitas sehari2 mandi cuci kakus
DC79-61zc6m,18049146332069728,2024-11-29 13:15:11 WIB,endahw12,"['hallo', 'ini', 'di', 'daerah', 'dukuh', 'kawal', 'kali', 'kendal', 'kok', 'gapernah', 'direspon', 'ya', 'min', '?', 'sudah', 'beberapa', 'kali', 'pengaduan', 'tapi', 'orang', 'pdam', 'gak', 'pernah', 'datang', 'kita', 'juga', 'butuh', 'air', 'apalagi', 'kalo', 'malem', 'keluarnya', 'malem <num>', 'pdhal', 'dulu', 'air', 'lancar <num>', 'saja', 'tidak', 'pernah', 'seperti', 'ini']",,"Hallo, ini di daerah dukuh kawal kali kendal kok gapernah direspon ya min? Sudah beberapa kali pengaduan tapi orang PDAM gak pernah datang. Kita juga butuh air, apalagi kalo malem keluarnya malem2. Pdhal dulu air lancar2 saja tidak pernah seperti ini"
DC79-61zc6m,18012697187461730,2024-11-29 13:15:40 WIB,endahw12,"['sampe', 'capek', 'sendiri', 'nungguin', 'air', 'yg', 'gak', 'lancar', 'terus <num> an', 'lamaa']",,Sampe capek sendiri nungguin air yg gak lancar terus2an lamaa
DC79-61zc6m,18025534508269237,2024-11-29 14:57:38 WIB,viviindra_santika,"['percuma', 'saya', 'suda', 'adukan', 'beberapa', 'kali', 'melalui', 'wa', 'no', 'respon', 'tetep', 'ajah', 'kek', 'gitu', 'jdi', 'saya', 'putuskan', 'untuk', 'comen', 'd', 'instagram', 'biar', 'banya', 'orang', 'yg', 'tau', 'jga', 'kinerjanya', 'kalok', 'emang', 'respon', 'cepat', 'saya', 'kan', 'sudah', 'bilang', 'daerah', 'dukuh', 'kupang']",,@pdamsuryasembada percuma saya suda adukan beberapa kali melalui wa no respon tetep ajah kek gitu jdi saya putuskan untuk comen d instagram biar banya orang yg tau jga kinerjanya kalok emang respon cepat saya kan sudah bilang daerah dukuh kupang
DC79-61zc6m,18087909355519035,2024-11-29 19:15:41 WIB,atmajatry,"['harusnya', 'ad', 'backup', 'biar', 'gk', 'setiap', 'kerusakan', 'mati']",,harusnya ad backup biar gk setiap kerusakan mati
DC79-61zc6m,17900492139093935,2024-12-03 01:14:34 WIB,abdimalikramadhani,"['sejak', 'pemasangan', 'box', 'cluvert', 'di', 'manukan', 'air', 'susah', 'sempat', 'lancar', 'sewaktu', 'penggantian', 'meteran', 'airnya', 'kemudian', 'pembongkaran', 'box', 'cluvert', 'lagi', 'macet', 'lagi', 'airnya', 'di', 'pompa', '<num>', 'jam', 'pun', 'tandon', 'atas', 'gak', 'bs', 'penuhpadahal', 'dulunya', '<num> <num>', 'jam', 'sudah', 'penuh']",,"sejak pemasangan box cluvert di manukan, air susah.. sempat lancar, sewaktu penggantian meteran airnya.. kemudian pembongkaran box cluvert lagi.. macet lagi airnya.. di pompa 4 jam pun, tandon atas gak bs penuh...padahal dulunya ½ jam sudah penuh"
DC1CRd3P2-7,17913913722020087,2024-11-26 16:52:19 WIB,rayikheri,"['min', 'mau', 'tanya', 'ini', 'seharian', 'dari', 'pagi', 'air', 'di', 'perum', 'citra', 'sentosa', 'lakarsantri', 'mati', 'sampai', 'sekarang', 'belum', 'nyala', 'apa', 'ada', 'info', '?', '?', '?']",,Min mau tanya ini seharian dari pagi air di Perum Citra Sentosa Lakarsantri mati sampai sekarang belum nyala apa ada info???
DC1CRd3P2-7,18040627040193810,2024-11-26 16:55:47 WIB,wiley.grey,"['iya', 'ini', 'mohon', 'info', 'untuk', 'lakarsantri', 'kenapa', 'tidak', 'ada', 'info', '?', '?', '?', '?', 'sudah', 'telepon', 'jam', '<num>', 'katanya', 'sudah', 'selesai', 'tapi', 'belum', 'nyala', 'juga', '?', '?', '?', '?']",,Iya ini mohon info untuk Lakarsantri kenapa tidak ada info???? 😑 Sudah telepon jam 14 katanya sudah selesai tapi belum nyala juga????
DC1CRd3P2-7,18027249299407720,2024-11-26 17:35:52 WIB,bebe.yo30,"['ini', 'dari', 'pagi', 'tadi', 'udah', 'ngga', 'nyala', 'di', 'daerah', 'lakarsantri', 'sampe', 'sekarang', 'belum', 'bisa', 'juga', 'kenapa', 'ngga', 'ada', 'info', 'ya', 'sebelumnya']",,Ini dari pagi tadi udah ngga nyala di daerah lakarsantri. Sampe sekarang belum bisa juga. Kenapa ngga ada info ya sebelumnya.
DC1CRd3P2-7,18065114281665520,2024-11-26 18:08:57 WIB,ferdiansardputra07,"['decasa', 'residence', 'lakarsantri', 'jg', 'mati', 'gak', 'ada', 'info', 'n', 'konfirmasi', 'sebelumnya', 'tolong', 'segera', 'tindak', 'lanjuti', 'perbaikan', 'nyasudah', 'drtd', 'pagi', 'benerin', 'gak', 'selesai <num>']",,Decasa residence Lakarsantri jg mati gak ada info n konfirmasi sebelumnya.. tolong segera tindak lanjuti perbaikan nya..sudah drtd pagi benerin gak selesai2
DC1CRd3P2-7,18060176677849656,2024-11-26 18:47:21 WIB,roychandra_dj,"['mau', 'sampe', 'kapan', 'ini', 'biarin', 'org', 'gk', 'mandi', '?', '?', '?', '?', 'dr', 'pagi', 'loh', 'infonya', 'jam', '<num>', 'uda', 'slsi', 'tapi', 'kenapa', 'masih', 'belum', 'keluar', 'sampe', 'skrg', '?', '?', '?', '?', '?', '?', 'customer', 'service', 'd', 'tlp', 'pun', 'gk', 'bs']",,"Mau sampe kapan ini biarin org gk mandi???? Dr pagi loh, infonya jam 2 uda slsi tapi kenapa masih belum keluar sampe skrg??????customer service d tlp pun gk bs"
DC1CRd3P2-7,17950680890896263,2024-11-26 20:17:42 WIB,rayikheri,"['iya', 'min', 'perkiraan', 'selesai', 'atau', 'target', 'selesai', 'kapan', 'karena', 'cukup', 'menghambat', 'aktivitas', 'kami', 'terima', 'kasih']",,"@pdamsuryasembada iya min, perkiraan selesai atau target selesai kapan karena cukup menghambat aktivitas kami. Terima kasih"
DC1CRd3P2-7,18023530847619836,2024-11-26 20:37:37 WIB,roychandra_dj,"['iya', 'saya', 'd', 'lakarsantri', 'mansion', 'nine', 'sampai', 'skrg', 'blm', 'ada', 'air', 'keluar', 'sama', 'sekali', 'dari', 'pagi', 'mengganggu', 'aktifitas']",,@pdamsuryasembada iya saya d lakarsantri.. Mansion nine.. Sampai skrg blm ada air keluar sama sekali.. Dari pagi.. mengganggu aktifitas
DC1CRd3P2-7,18366218446113754,2024-11-26 20:42:25 WIB,wiley.grey,"['langsung', 'saja', 'ke', 'point', 'masalah', 'untuk', 'estimasi', 'pengerjaan', 'berapa', 'lama', 'lagi', 'ya', '?', '?', '?', 'jangan', 'jawaban', 'template', 'gitu', 'dong']",,@pdamsuryasembada langsung saja ke point masalah untuk estimasi pengerjaan berapa lama lagi ya??? Jangan jawaban template gitu dong
DC1CRd3P2-7,18060146833864730,2024-11-26 22:52:27 WIB,kopie_ter,"['lakarsantri', 'dari', 'pagi', 'sampai', 'tengah', 'malam', 'gini', 'ga', 'ada', 'air']",,Lakarsantri dari pagi sampai tengah malam gini ga ada air
DC1CRd3P2-7,18291712090238678,2024-11-26 22:54:24 WIB,kopie_ter,"['wahh', 'admin', 'nya', 'auto', 'menghilang', 'krn', 'ga', 'tau', 'juga', 'kapan', 'selesai', 'dan', 'air', 'bisa', 'ngalir', 'lagi', 'klo', 'mau', 'buang', 'air', 'kecil', 'dan', 'besar', 'gimana', 'caranya', 'tengah', 'malam', 'gini', 'masa', 'ga', 'disiram', 'dan', 'juga', 'utk', 'cuci', 'mandi', 'dll', 'juga', 'ga', 'bisa']",,"@roychandra_dj wahh admin nya auto menghilang Krn ga tau juga kapan selesai dan air bisa ngalir lagi, klo mau buang air kecil dan besar gimana caranya tengah malam gini, masa ga disiram dan juga utk cuci mandi dll juga ga bisa"
DC1CRd3P2-7,18064979902690578,2024-11-26 22:58:19 WIB,kopie_ter,"['kerusakan', 'kok', 'kompak', 'bener', 'yaaa', 'di', 'semua', 'titik', 'ada', 'aja', 'kerusakan']",,@pdamsuryasembada kerusakan kok kompak bener yaaa di semua titik ada aja kerusakan 😂
DC1CRd3P2-7,18065192929705329,2024-11-27 05:48:36 WIB,wenwen_08,"['lakasantri', 'sampai', 'kpn']",,Lakasantri sampai kpn @pdamsuryasembada
DC1CRd3P2-7,17857052805313458,2024-11-27 08:14:28 WIB,ferdiansardputra07,"['tidak', 'ada', 'solusi', 'sampai', 'skrg', 'minta', 'tanki', 'air', 'malah', 'disuruh', 'koordinasi', 'dengan', 'rt', 'rw', 'setempat', 'apakah', 'perbaikan', 'saluran', 'kemarin', 'sudah', 'koordinasi', 'dengan', 'rt', 'rw', 'setempat', '?']",,@pdamsuryasembada tidak ada solusi sampai skrg.. minta Tanki air malah disuruh koordinasi dengan RT RW setempat.. apakah perbaikan saluran kemarin sudah koordinasi dengan RT RW setempat?
DC1CRd3P2-7,17898263130092637,2024-11-27 08:17:27 WIB,roychandra_dj,"['mana', 'sampe', 'pagi', 'ini', 'belum', 'slsi', 'dan', 'gk', 'bs', 'nyala', 'woy', 'pdam']",,Mana sampe pagi ini belum slsi dan gk bs nyala woy pdam!
DC1CRd3P2-7,18049347518065134,2024-11-27 08:22:37 WIB,wiley.grey,"['ini', 'udah', 'lebih', '<num> x <num>', 'perbaikan', 'yg', 'di', 'update', 'daerah', 'lain', 'doang', 'woyy', 'kasih', 'paham', 'dong', 'pelanggan', 'ini', 'yang', 'di', 'lakarsantri']",,"Ini udah lebih 1x24 perbaikan, yg di update daerah lain doang. Woyy kasih paham dong pelanggan ini yang di Lakarsantri!"
