post_id,created_at,username,text
DP6O35WE1xK,2025-10-18 09:06:58 WIB,paniipannnn_,"['teman', 'mem', 'air', 'nyala']"
DP6O35WE1xK,2025-10-18 09:08:41 WIB,brambang.ireng,[]
DP6O35WE1xK,2025-10-18 09:11:21 WIB,yanianis33,"['hawa', 'panas', 'air', 'mati', 'moga']"
DP6O35WE1xK,2025-10-18 09:13:20 WIB,izza.nurulr26,"['denda', 'langsung', 'gercep', 'pipa', 'bolak', 'balek', 'tulung', 'baik', 'seng', 'ojok', 'bolak', 'air', 'butuh', 'vital']"
DP6O35WE1xK,2025-10-18 09:21:36 WIB,augselv_,"['pbi', 'nyala']"
DP6O35WE1xK,2025-10-18 09:23:34 WIB,bluegummm_,"['bandarejo', 'mem', 'air', 'mati', 'pagi']"
DP6O35WE1xK,2025-10-18 09:27:11 WIB,malll_muhammad,"['mem', 'mati']"
DP6O35WE1xK,2025-10-18 09:30:56 WIB,bluegummm_,"['admin', 'bandarejo', 'mem', 'air', 'mati', 'pagi', 'nyala']"
DP6O35WE1xK,2025-10-18 05:09:13 WIB,mega55639,['sulit']
DP6O35WE1xK,2025-10-18 05:18:48 WIB,wii1i,"['bulan', 'ganggu', 'daerah', 'pipa', 'bocor', 'kali', 'madam', 'rumah', 'pompa', 'kali']"
DP6O35WE1xK,2025-10-18 05:20:30 WIB,rendrainmasgus,"['kayak', 'alas', 'baik', 'pipa', 'bocor', 'benar', 'kecewa', 'akhir pekan', 'informasi', 'jadi']"
DP6O35WE1xK,2025-10-18 05:21:34 WIB,alfaaz_onecare,"['benowo', 'nyala', 'siang', 'malam', 'baik']"
DP6O35WE1xK,2025-10-18 05:22:21 WIB,wii1i,"['tulis', 'mohon', 'asti', 'dasar', 'perintah', 'kerja']"
DP6O35WE1xK,2025-10-18 05:23:21 WIB,wii1i,"['mati', 'total', 'pbi', 'malam']"
DP6O35WE1xK,2025-10-18 05:26:36 WIB,mochyusufghanii,"['bayar', 'telat', 'denda', 'mati', 'serentak']"
DP6O35WE1xK,2025-10-18 05:33:44 WIB,mochyusufghanii,"['mati', 'bayar', 'ojk', 'denda']"
DP6O35WE1xK,2025-10-18 05:41:00 WIB,augselv_,"['seng', 'kerja', 'bingung', 'tagih', 'air', 'diskon', 'rugi', 'warga']"
DP6O35WE1xK,2025-10-18 05:54:37 WIB,me.mitha0205,"['mati', 'hidup', 'pdam']"
DP6O35WE1xK,2025-10-18 05:55:21 WIB,bintu.ghanii_,"['klakah', 'rejo', 'mati', 'mati', 'baik', 'info', 'malam', 'istirahat', 'bangun', 'air', 'mati', 'total', 'rumah', 'tandon', 'air', 'susah']"
DP6O35WE1xK,2025-10-18 05:56:36 WIB,me.mitha0205,"['bicara', 'gampang', 'tampung', 'tampung', 'air', 'hujan', 'musim', 'kemarau', 'kirim', 'pasok', 'air', 'kudu', 'warga', 'gampang', 'pdam', 'oh', 'pdam', 'tarif', 'denda', 'telat', 'no']"
DP6O35WE1xK,2025-10-18 06:01:17 WIB,chrizt_tien,"['prei', 'kerja', 'kumpul', 'nang', 'rumah', 'air', 'mati', 'anjay']"
DP6O35WE1xK,2025-10-18 06:14:58 WIB,andib.rhm,"['jam gin', 'mati', 'berangkat', 'kerja', 'mandi']"
DP6O35WE1xK,2025-10-18 06:16:51 WIB,nurriya70,"['efek', 'tidur', 'sore', 'air']"
DP6O35WE1xK,2025-10-18 06:24:59 WIB,cynthia_larasati15,"['habis', 'baik', 'baik', 'baik', 'timbul', 'malas', 'deh']"
DP6O35WE1xK,2025-10-18 06:29:52 WIB,mukhammad_fandi,['latah']
DP6O35WE1xK,2025-10-18 06:36:44 WIB,riswandha95,"['kandang', 'pandansari', 'dampak', 'rumah', 'pompa', 'kandang', 'suplai', 'mobil', 'tangki', 'air', 'gratis']"
DP6O35WE1xK,2025-10-18 06:38:59 WIB,ikacuby,"['griya', 'citra', 'asri', 'pdam', 'mati', 'pagi']"
DP6O35WE1xK,2025-10-18 06:42:19 WIB,evinamegan,[]
DP6O35WE1xK,2025-10-18 06:42:23 WIB,_dmzzz,"['warga', 'bayar', 'pdam', 'jadi', 'ganti', 'informasi', 'dadak']"
DP6O35WE1xK,2025-10-18 06:44:44 WIB,evinamegan,"['libur', 'niat', 'cuci', 'mati', 'air']"
DP6O35WE1xK,2025-10-18 06:53:54 WIB,lee_chamoomilee,"['info', 'baru', 'estimasi', 'kurang lebih beberapa', 'kota', 'pelosok', 'susah', 'air', 'bayar', 'gratis']"
DP6O35WE1xK,2025-10-18 06:59:11 WIB,mila_miyaz,[]
DP6O35WE1xK,2025-10-18 07:00:05 WIB,mirzaland,['ulang']
DP6O35WE1xK,2025-10-18 07:07:31 WIB,bekam_sby,"['mati', 'tetes', 'nang', 'masjid', 'karo', 'ajak', 'bayi']"
DP6O35WE1xK,2025-10-18 07:08:16 WIB,_dewiaria,"['estimasi', 'nyala']"
DP6O35WE1xK,2025-10-18 07:08:52 WIB,_dewiaria,"['rumah', 'anak', 'orang', 'tandon', 'air', 'umum', 'dadak', 'liat', 'instagram', 'pdam']"
DP6O35WE1xK,2025-10-18 07:10:44 WIB,angga.per,"['mati', 'pesan']"
DP6O35WE1xK,2025-10-18 07:10:50 WIB,congkendro,"['pbi', 'mati', 'kerja', 'suruh', 'cepet']"
DP6O35WE1xK,2025-10-18 07:12:28 WIB,hi_iniiaku,"['mota', 'mati', 'anjir', 'berangkat', 'kerja']"
DP6O35WE1xK,2025-10-18 07:17:13 WIB,mila_miyaz,"['jawab', 'kayak', 'komen']"
DP6O35WE1xK,2025-10-18 07:33:28 WIB,eviaprilias,"['umum', 'tidur', 'rencana', 'baik', 'kasi', 'umum', 'siang', 'tampung', 'air', 'tampung', 'air', 'iler']"
DP6O35WE1xK,2025-10-18 07:33:47 WIB,rezky_2210,"['air', 'pagi', 'keluar']"
DP6O35WE1xK,2025-10-18 07:37:08 WIB,yolandaayurotania,"['pdam', 'hormat', 'mohon', 'baik', 'debit', 'air', 'kali', 'mati', 'baik', 'air', 'keluar', 'keluar', 'bu', 'bayang', 'posisi', 'tandon', 'ganggu', 'aktivasi', 'rumah', 'tangga', 'hari']"
DP6O35WE1xK,2025-10-18 07:38:00 WIB,aburamadhan,['ganggu']
DP6O35WE1xK,2025-10-17 19:14:50 WIB,lalalililululalo,[]
DP6O35WE1xK,2025-10-17 19:18:19 WIB,dewagstin,[]
DP6O35WE1xK,2025-10-17 19:19:35 WIB,lalalililululalo,"['bayar', 'dpt', 'diskon']"
DP6O35WE1xK,2025-10-17 19:25:37 WIB,yanianis33,"['biasa', 'seh']"
DP6O35WE1xK,2025-10-17 19:34:53 WIB,eveline_fr,"['call', 'center', 'wa', 'pagi', 'malam', 'hubingi', 'sibuk', 'balas']"
DP6O35WE1xK,2025-10-17 19:41:07 WIB,nyomudkecil_,"['admin', 'tambah', 'panjang', 'cerita']"
DP6O35WE1xK,2025-10-17 19:44:24 WIB,nyomudkecil_,"['tampung', 'tampung', 'ganggu', 'nyala', 'ganggu', 'suruh', 'tampung', 'tampung', 'angin']"
DP6O35WE1xK,2025-10-17 19:50:12 WIB,inez_dvk,"['bayar', 'air', 'sulit']"
DP6O35WE1xK,2025-10-17 19:50:15 WIB,bekam_sby,"['bandarejo', 'dampak']"
DP6O35WE1xK,2025-10-17 19:51:04 WIB,chella.o,"['mota', 'mati', 'kerja', 'rugi', 'warga', 'tagih', 'larang', 'air', 'mota', 'mati']"
DP6O35WE1xK,2025-10-17 20:04:16 WIB,indriyantiikaagustin,['mati']
DP6O35WE1xK,2025-10-17 20:09:41 WIB,eveline_fr,"['suda', 'wa', 'cek']"
DP6O35WE1xK,2025-10-17 20:31:36 WIB,natnu.tt,['pbi']
DP6O35WE1xK,2025-10-17 21:08:27 WIB,mayaprmtsr,"['akhir pekan', 'kaya']"
DP6O35WE1xK,2025-10-17 21:37:11 WIB,_dssy,"['mem', 'mem', 'seng', 'alir', 'panjang']"
DP6O35WE1xK,2025-10-17 21:38:15 WIB,_dssy,[]
DP6O35WE1xK,2025-10-17 21:45:34 WIB,thary1299,"['manuk', 'air', 'mati', 'pagi', 'oktober', 'malam', 'nyala']"
DP6O35WE1xK,2025-10-18 00:02:05 WIB,thary1299,"['manuk', 'sma']"
DP6O35WE1xK,2025-10-18 04:00:01 WIB,cynthia_larasati15,"['pdam', 'mati', 'mati']"
DP6O35WE1xK,2025-10-18 04:03:02 WIB,cynthia_larasati15,"['asa', 'baik', 'baik', 'heran', 'deh']"
DP6O35WE1xK,2025-10-18 04:34:22 WIB,lee_chamoomilee,"['informasi', 'mepet', 'malam', 'tidur', 'bangun', 'bangun', 'petang', 'nyala', 'air', 'kamar', 'mandi', 'air', 'keluar', 'langsung', 'pikir', 'cek', 'instagram', 'pdam', 'baik', 'tagih', 'air', 'ribu', 'total', 'juta', 'ribu', 'air', 'kondisi', 'air', 'nyala', 'mati', 'baik', 'ulang', 'mati', 'rumah', 'tandon', 'air', 'sumur', 'andal', 'air', 'pdam', 'sulit', 'baik', 'kali', 'nama', 'rugi', 'bocor', 'pipa', 'tagih', 'murah', 'oke', 'oke', 'pakai', 'tagih', 'padan']"
DP6O35WE1xK,2025-10-18 04:39:43 WIB,wien_reyki,"['kabar', 'baru', 'pasang', 'katup', 'babat', 'jerawat']"
DP6O35WE1xK,2025-10-18 04:49:58 WIB,daffaalzhafran,"['orang', 'tidur', 'bikin', 'umum', 'mati', 'air', 'hebat']"
DP6O35WE1xK,2025-10-18 05:08:49 WIB,mega55639,"['estimasi', 'bangun', 'tidur', 'mandi']"
DP5XKAwk8nC,2025-10-17 11:34:25 WIB,lindapriskilar,"['medok', 'ayu', 'utara', 'ampun', 'air', 'keluar', 'panas', 'cuaca']"
DP5XKAwk8nC,2025-10-17 15:20:57 WIB,dephii_cute,"['air', 'hidup', 'aktivitas', 'air']"
DP5XKAwk8nC,2025-10-17 16:48:10 WIB,lindapriskilar,[]
DP5XKAwk8nC,2025-10-17 17:41:49 WIB,dephii_cute,"['nyala', 'alir', 'air', 'kemaren']"
DP5XKAwk8nC,2025-10-17 18:25:09 WIB,lindapriskilar,"['smp', 'tunggu', 'baru']"
DP5XKAwk8nC,2025-10-18 05:20:40 WIB,hendry_list,"['daerah', 'kandang', 'rejo', 'air', 'mati']"
DQVwjiUE6px,2025-10-28 12:15:01 WIB,nurivaivana,"['medayu', 'utara', 'sore', 'mati', 'air', 'baik']"
DQVwjiUE6px,2025-10-28 12:29:13 WIB,ollaaqmryh,"['lihat', 'story']"
DQVwjiUE6px,2025-10-28 12:31:30 WIB,nurivaivana,"['oh', 'baik', 'mb', 'air']"
DQVwjiUE6px,2025-10-28 12:38:33 WIB,yopi_apriyanto,"['air', 'rumah', 'nyala']"
DQVwjiUE6px,2025-10-28 14:41:42 WIB,stuylei,"['sambikerep', 'nyala', 'pagi', 'solusi']"
DQVwjiUE6px,2025-10-28 15:13:15 WIB,putriijams,"['daerah', 'pradah', 'air', 'mati', 'sore', 'air', 'keluar']"
DQVwjiUE6px,2025-10-28 15:27:48 WIB,nurima_so7,"['pagi', 'jual']"
DQVwjiUE6px,2025-10-28 17:34:48 WIB,dwiwahyu.23,"['sambikerep', 'nyala', 'air', 'pagi', 'mandi', 'cuci', 'buang', 'air', 'sulit']"
DQVwjiUE6px,2025-10-28 18:50:14 WIB,marcelia_dini,"['sambikerep', 'pangan', 'pipa', 'kerja']"
DQVwjiUE6px,2025-10-28 18:50:20 WIB,marcelia_dini,"['kebelet', 'buang air besar']"
DQVwjiUE6px,2025-10-28 18:52:16 WIB,marcelia_dini,"['erti', 'adu', 'sambikerep', 'dukuh', 'kapas', 'mati', 'kudu', 'gercep', 'timbul', 'armada', 'to', 'air', 'pagi', 'lamun', 'peduli']"
DQVwjiUE6px,2025-10-28 19:22:16 WIB,harianto_eko94,"['sakit', 'daerah', 'sambikerep', 'air', 'pelan', 'mati', 'ubah', 'pdam']"
DQVwjiUE6px,2025-10-28 22:24:54 WIB,cholifatussya,"['dukuh', 'kapas', 'pagi', 'nyala']"
DQVwjiUE6px,2025-10-28 22:26:17 WIB,cholifatussya,"['habis', 'air', 'dukuh', 'kapas', 'pagi', 'nyala', 'air']"
DQVwjiUE6px,2025-10-29 07:28:00 WIB,albertfebriant,"['kutisari', 'siang', 'pdam', 'nyala']"
DQVwjiUE6px,2025-10-29 10:28:23 WIB,cholifatussya,"['alhamdulillah', 'air', 'keluar']"
DQVwjiUE6px,2025-10-29 12:28:45 WIB,anis_roziqi,"['kutisari', 'rumah', 'mati']"
DQVwjiUE6px,2025-10-29 12:28:55 WIB,anis_roziqi,"['mati', 'pdam']"
DQVwjiUE6px,2025-10-29 13:24:58 WIB,albertfebriant,"['siang', 'nyala', 'kondisi', 'air', 'kotor']"
DQVwjiUE6px,2025-10-29 17:32:52 WIB,lianaharyantini5,"['sumurwelut', 'mati', 'air']"
DQVwjiUE6px,2025-10-29 18:49:34 WIB,rys.delight,"['sumur', 'welut', 'lakarsantri', 'mati', 'info']"
DQVwjiUE6px,2025-10-30 05:48:19 WIB,hadi.soev,"['air', 'umbul', 'mbok', 'alir', 'warga', 'rumah', 'mewah', 'tok']"
DP3rWdpExko,2025-10-19 21:11:28 WIB,af13071997,"['bayar', 'pdam', 'telat', 'denda', 'jos', 'lapor', 'pagi', 'pdam', 'mati', 'kampung', 'malam', 'respon']"
DP3rWdpExko,2025-10-19 21:31:25 WIB,af13071997,"['tambak', 'mayor', 'barat', 'gang', 'warga', 'habis', 'air', 'respon', 'pdam', 'lapor', 'rt', 'warga']"
DP3rWdpExko,2025-10-19 21:32:40 WIB,af13071997,"['tambak', 'mayor', 'barat', 'gang', 'gudang', 'jawa', 'indah', 'tanjungsari']"
DP3rWdpExko,2025-10-20 05:27:20 WIB,af13071997,"['jelang', 'air', 'rumah', 'habis', 'tindak']"
DQF6EqejkFf,2025-10-22 08:10:15 WIB,nuri1huda,"['santri', 'bangun', 'negeri']"
DQF6EqejkFf,2025-10-22 09:35:08 WIB,presarioqalamm,['santri']
DQF6EqejkFf,2025-10-22 11:48:57 WIB,evimomsabila,"['perumda', 'surya', 'sembada']"
DQF6EqejkFf,2025-10-22 11:50:13 WIB,widyarigga,['santri']
DQDpQlWE97I,2025-10-21 13:11:01 WIB,shafaardini,"['air', 'keci']"
DQDpQlWE97I,2025-10-21 15:51:03 WIB,onnyfariz,"['berita', 'lambat', 'salah', 'tanggal', 'tanggal']"
DQDpQlWE97I,2025-10-21 20:50:21 WIB,panti.remaja,"['kalijaran', 'air', 'ko', 'tidak pernah', 'alir', 'bayar']"
DQDpQlWE97I,2025-10-21 20:51:16 WIB,joesoeff,"['hubung', 'cs', 'kait', 'kalijaran', 'air', 'alir', 'ko', 'respon']"
DQDpQlWE97I,2025-10-21 20:51:58 WIB,riyann.dc,"['admin', 'bom', 'mandi', 'minggu']"
DQDpQlWE97I,2025-10-21 20:52:59 WIB,guajagobola,"['mas', 'mati', 'kalijaran']"
DQDpQlWE97I,2025-10-21 20:53:10 WIB,st.anfang,"['kalijaran', 'minggu', 'air', 'sulit', 'alir', 'hubung', 'cs wa', 'gerak cepat tolong', 'respon', 'cepat']"
DQDpQlWE97I,2025-10-21 20:54:28 WIB,sir_yannnn,['pdam']
DQDpQlWE97I,2025-10-21 20:54:34 WIB,joesoefflaughter,"['kalijaran', 'sambikerep', 'air', 'alir', 'mohon', 'bantu']"
DQDpQlWE97I,2025-10-21 20:54:59 WIB,kakakumoro_,"['air', 'kalijaran', 'cilik', 'pol', 'kate', 'mandi', 'sulit']"
DQDpQlWE97I,2025-10-21 20:57:19 WIB,psm7_smpn20sby,['kalijaran']
DQDpQlWE97I,2025-10-21 21:10:37 WIB,kkn13pasuruan,['kering']
DQDpQlWE97I,2025-10-21 21:16:07 WIB,joesoeff,"['air', 'kalijaran', 'sambikerep']"
DQDpQlWE97I,2025-10-22 06:13:38 WIB,arumanggiarini_,"['karah', 'mati', 'mandi', 'berangkat', 'kerja sekolah']"
DQDpQlWE97I,2025-10-22 06:51:46 WIB,annishafs,"['daerah', 'jambang', 'mati', 'air', 'pemberitahuan', 'saran', 'suruh', 'tampung', 'kl', 'pemberitahuan', 'tampung', 'pake', 'duh']"
DQDpQlWE97I,2025-10-22 07:23:03 WIB,laundrysurabaya.bulakbanteng,"['pagi', 'malam', 'gada', 'air', 'satu minggu', 'bantu']"
DQDpQlWE97I,2025-10-22 07:32:38 WIB,ote_05,"['tempurejo', 'air', 'mati', 'air', 'admin', 'mandi', 'mati', 'bicara', 'estimasi', 'tanggal', 'tanggal']"
DQDpQlWE97I,2025-10-22 12:42:31 WIB,sir_yannnn,"['wa', 'en', 'ka', 'pegal']"
DP-0_D9DgH4,2025-10-19 22:12:54 WIB,ervansoerabaja,"['wilayah', 'bronggalan', 'keluar', 'da', 'pagi', 'sd', 'malam', 'sd', 'tahun', 'mohon', 'solusi', 'lapor', 'tugas', 'air', 'alir', 'cek', 'pdam', 'surabaya', 'perhati', 'daerah', 'air', 'lancar']"
DP-0_D9DgH4,2025-10-20 03:13:34 WIB,a.paramita_s,"['pagi', 'tanggal', 'air', 'mati', 'info', 'air', 'mati', 'uda', 'kaya', 'puasa', 'daud']"
DP-0_D9DgH4,2025-10-20 12:55:53 WIB,aaaudiye_lyv,['nyala']
DP-0_D9DgH4,2025-10-20 20:31:42 WIB,sakti_alcobra,"['jalan', 'juwingan', 'dampak', 'air', 'keluar']"
DP-0_D9DgH4,2025-10-21 00:21:37 WIB,mommycend,['juwingan']
DP-0_D9DgH4,2025-10-21 04:31:10 WIB,rya.it09,"['pagi', 'air', 'daerah', 'krembangan', 'keluar', 'info']"
DP-0_D9DgH4,2025-10-21 05:48:27 WIB,martinus.teguh.1,"['daerah', 'krembangan', 'air', 'mati']"
DP-0_D9DgH4,2025-10-21 05:57:02 WIB,wahyu.agnk05,"['krembangan', 'mati', 'sekolah', 'kerja', 'mandi', 'susah', 'info', 'minimal', 'siap']"
DP-0_D9DgH4,2025-10-21 09:04:20 WIB,dwijayanti_dwi,['mati']
DP-0_D9DgH4,2025-10-21 09:40:40 WIB,cherrypunyarasa,"['daerah', 'krembangan', 'malam', 'mati', 'pemberitahuan']"
DP-0_D9DgH4,2025-10-21 11:11:14 WIB,a.paramita_s,"['japri', 'lapang', 'langsung', 'capek', 'kotak', 'culvert', 'mohon', 'bantu', 'ikut', 'cepet', 'diare', 'puyeng', 'air', 'mati', 'omset', 'umkm', 'dampak', 'langgan', 'rugi', 'bayar', 'tagih', 'pdam', 'dpt', 'maksimal']"
DP-0_D9DgH4,2025-10-21 11:19:18 WIB,nor_lianaa17,"['pln', 'padam', 'air', 'alir', 'jua', 'hubung', 'banget', 'eh']"
DP-0_D9DgH4,2025-10-21 12:00:35 WIB,melliniancp,"['krembangan', 'air', 'mati']"
DP7sZ_2k33-,2025-10-18 14:58:33 WIB,esther.icha.56,"['estimasi', 'mati', 'beberapa malam', 'bom', 'nyala', 'bayi']"
DP7sZ_2k33-,2025-10-18 17:45:53 WIB,murdaningrumnining,"['uda', 'air', 'nyala', 'blok', 'air']"
DP7sZ_2k33-,2025-10-18 17:54:48 WIB,cynthia_larasati15,"['mem', 'mati', 'baik', 'air', 'lancar', 'kali', 'baik', 'air', 'lancar']"
DP7sZ_2k33-,2025-10-18 18:08:13 WIB,ubaidillaharrafif,"['mati', 'wilayah', 'mem', 'jaya', 'leher', 'kendung']"
DP7sZ_2k33-,2025-10-18 18:20:46 WIB,renoaap,"['air', 'nyala', 'pbi', 'blok']"
DP7sZ_2k33-,2025-10-18 18:38:13 WIB,nurissfarra,"['bulak', 'air', 'mati']"
DP7sZ_2k33-,2025-10-18 19:02:30 WIB,tyaa.nanin,"['mem', 'keluar', 'air']"
DP7sZ_2k33-,2025-10-18 19:26:35 WIB,aal_iyaah111,"['benar', 'pondok', 'benowo', 'indah', 'hari', 'pdam', 'keluar', 'coba', 'cek', 'baik', 'mem', 'pagi', 'coba', 'nyala', 'air', 'keluar', 'mandi', 'sakit', 'sembuh', 'krisis', 'air', 'pondok', 'benowo', 'indah']"
DP7sZ_2k33-,2025-10-18 19:28:17 WIB,murdaningrumnining,"['proses', 'kirim', 'butuh', 'janji', 'air']"
DP7sZ_2k33-,2025-10-18 19:44:30 WIB,aal_iyaah111,"['sakit', 'gara-gara', 'angkat', 'air']"
DP7sZ_2k33-,2025-10-18 19:56:46 WIB,nurissfarra,"['air', 'nyala']"
DP7sZ_2k33-,2025-10-18 20:15:09 WIB,tenbrst,['keluar']
DP7sZ_2k33-,2025-10-18 20:24:45 WIB,murdaningrumnining,"['pbi', 'blok', 'aa', 'bb', 'nyala']"
DP7sZ_2k33-,2025-10-18 20:54:14 WIB,shintaochin32,"['ky', 'informasi', 'rabu', 'mati', 'kamis', 'mati', 'kadung', 'tampung', 'air', 'ember', 'mati', 'besok', 'air', 'ember', 'kadung', 'kotor', 'sia', 'pakai']"
DP7sZ_2k33-,2025-10-18 20:55:03 WIB,shintaochin32,"['gara-gara', 'air', 'mati', 'hari', 'dagang', 'umkm', 'paksa', 'libur', 'dagang', 'jual', 'butuh', 'air', 'tagih', 'cicil', 'jalan']"
DP7sZ_2k33-,2025-10-18 22:37:26 WIB,its.s.al,"['hidup', 'ni', 'daerah', 'mem', 'hari', 'buang air besar', 'mandi', 'dekil']"
DP7sZ_2k33-,2025-10-19 06:22:37 WIB,idarochmawati97,"['air', 'keluar', 'malam', 'baik', 'tugas', 'ganti', 'meter', 'normal', 'ganti', 'air', 'keluar', 'malam']"
DP7sZ_2k33-,2025-10-19 07:51:00 WIB,shintaochin32,"['pbi', 'malam', 'nyala', 'mati', 'air', 'mati', 'ad', 'pemberitahuan', 'bayi', 'jual', 'umkm', 'hambat', 'wilayah', 'surabaya', 'barat', 'pdam', 'mati', 'tagih', 'air', 'bayar', 'mati', 'pusat']"
DP7sZ_2k33-,2025-10-19 07:51:36 WIB,shintaochin32,"['mati', 'pbi']"
DP7sZ_2k33-,2025-10-19 07:54:47 WIB,shintaochin32,"['komen', 'jarang', 'baik', 'baik', 'mati', 'tagih', 'jalan', 'no', 'ganggu', 'gugat', 'bayar', 'kudu', 'bayar']"
DP7sZ_2k33-,2025-10-19 08:26:52 WIB,laundrysurabaya.bulakbanteng,"['wilayah', 'bulak', 'banteng', 'nyala', 'penatu', 'tumpuk', 'nyala', 'pagi', 'andal', 'omset', 'akhir pekan', 'nyala']"
DP7sZ_2k33-,2025-10-19 08:43:24 WIB,sandyirwansyah,"['begadang', 'tunggu', 'air', 'tiap hari', 'air', 'daerah', 'pbi', 'mati']"
DP7sZ_2k33-,2025-10-19 08:49:40 WIB,renoaap,"['mati', 'malam', 'air', 'tandon']"
DP7sZ_2k33-,2025-10-19 09:20:15 WIB,laundrysurabaya.bulakbanteng,[]
DP7sZ_2k33-,2025-10-19 10:05:18 WIB,panggilsajaludi,"['benowo', 'barat', 'pucuk', 'keluar', 'admin']"
DP7sZ_2k33-,2025-10-19 10:20:18 WIB,sandyirwansyah,"['keluar', 'malam', 'pagi', 'mati', 'pondok', 'benowo', 'indah', 'blok', 'no']"
DP7sZ_2k33-,2025-10-19 12:09:54 WIB,its.s.al,[]
DP7sZ_2k33-,2025-10-18 10:54:38 WIB,bram_sneakers,"['air', 'surabaya', 'barat', 'mem', 'mati', 'mandi', 'pakai']"
DP7sZ_2k33-,2025-10-18 11:00:39 WIB,murdaningrumnining,"['pbi', 'mati', 'nyala', 'anak', 'air', 'hidup']"
DP7sZ_2k33-,2025-10-18 11:07:11 WIB,shinazugawa_sanemii_,"['surabaya', 'utara', 'wilayah', 'lebak', 'air', 'mati', 'admin', 'nyala', 'pompa air', 'pagi', 'air', 'kunjung', 'keluar']"
DP7sZ_2k33-,2025-10-18 11:07:57 WIB,shinazugawa_sanemii_,['baik']
DP7sZ_2k33-,2025-10-18 11:18:48 WIB,murdaningrumnining,"['tunggu', 'pbi', 'blok', 'blok', 'aa', 'blok', 'bb']"
DP7sZ_2k33-,2025-10-18 11:19:35 WIB,bram_sneakers,"['mohon', 'kirim', 'tangki', 'air', 'bersih']"
DP7sZ_2k33-,2025-10-18 11:19:37 WIB,murdaningrumnining,"['kirim', 'dm', 'nomor', 'mohon', 'darurat']"
DP7sZ_2k33-,2025-10-18 11:24:10 WIB,mar.tina_tina,"['daerah', 'mleto', 'manyar', 'sabrangan', 'mati', 'air', 'nyala', 'hari', 'mati', 'lbh', 'pake', 'pompa', 'air', 'keluar']"
DP7sZ_2k33-,2025-10-18 12:18:00 WIB,arifanugrahr,"['daerah', 'pbi', 'air', 'mati', 'uda', 'krisis', 'air']"
DP7sZ_2k33-,2025-10-18 12:39:17 WIB,tenbrst,"['putih', 'keluar', 'air']"
DP7sZ_2k33-,2025-10-18 13:55:29 WIB,murdaningrumnining,"['ayo', 'air', 'sumpah', 'susah', 'air', 'kali', 'bikin', 'umum', 'dada', 'sesuai', 'mati', 'rabu', 'mati', 'rabu', 'mati', 'kamis']"
DPxkv7Dk3hG,2025-10-14 19:23:02 WIB,rifaldokaka,['informasi']
DPxkv7Dk3hG,2025-10-14 21:10:50 WIB,dheaaapriyanti_,['nyala']
DPxkv7Dk3hG,2025-10-15 04:36:25 WIB,dilaasrl,"['mati', 'air']"
DPxkv7Dk3hG,2025-10-15 07:41:39 WIB,richajingga,[]
DPxkv7Dk3hG,2025-10-15 08:52:17 WIB,veelovee99,"['aduh', 'air', 'mati', 'mandi', 'berangkat', 'kantor', 'moga', 'cepat', 'nyala']"
DPxkv7Dk3hG,2025-10-15 09:56:35 WIB,aaaudiye_lyv,"['gina', 'menit', 'mati']"
DPxkv7Dk3hG,2025-10-15 10:14:55 WIB,pnoviantia,"['air', 'mati']"
DPxkv7Dk3hG,2025-10-15 13:27:31 WIB,felixsby,"['gayungsari', 'barat', 'air', 'mati', 'nyala']"
DPxkv7Dk3hG,2025-10-15 18:16:54 WIB,wisnulia,"['daerah', 'pakal', 'mati', 'pagi', 'sore', 'keluar', 'air']"
DPxkv7Dk3hG,2025-10-15 21:58:27 WIB,pnoviantia,"['lokasi', 'kendung']"
DPxkHAPCNYS,2025-10-16 04:17:38 WIB,dila_alidafrun,"['tambak', 'takut', 'gang', 'nyala', 'susah', 'aktivitas', 'mandi', 'pakai', 'air', 'galon', 'keluar', 'air']"
DP2sH7wE_NT,2025-10-16 10:35:04 WIB,sifeb_,"['daftar', 'pdam', 'pasang']"
DP2sH7wE_NT,2025-10-16 11:44:26 WIB,dtrisetyani,"['area', 'medok', 'ayu', 'mati']"
DP2sH7wE_NT,2025-10-16 13:02:18 WIB,garin06,"['medayu', 'mati', 'baik']"
DP2sH7wE_NT,2025-10-16 18:18:51 WIB,tt.n.aurieltitania,"['wilayah', 'mulyosari', 'air', 'mati']"
DP0MtS_k0O_,2025-10-15 17:01:23 WIB,felixsby,['nyala']
DP0MtS_k0O_,2025-10-15 17:01:57 WIB,felixsby,"['bayar', 'telat', 'denda', 'pdam', 'mati', 'murup']"
DP0MtS_k0O_,2025-10-16 18:27:19 WIB,_ntaneka27,['kerja']
DP0MtS_k0O_,2025-10-16 19:06:17 WIB,balqis_alwan,"['tempurejo', 'hidup', 'air', 'telepon', 'call', 'center']"
DP0MtS_k0O_,2025-10-17 17:12:15 WIB,balqis_alwan,"['air', 'hidup']"
DP3HNdjk_ex,2025-10-16 17:56:20 WIB,riezkykautsar,"['rungkut', 'kena']"
DP3HNdjk_ex,2025-10-16 17:57:16 WIB,rofiqrow,"['medayu', 'utara', 'siang', 'air']"
DPx57MmkyYU,2025-10-14 19:02:00 WIB,duwiq2805,['mohon']
DPx57MmkyYU,2025-10-14 19:08:49 WIB,bbotnotbadd,"['dharmawangsa', 'keluar', 'malam', 'mati', 'keluar', 'malam']"
